nfi_plot,loc_id,meas_date,meas_num,plot_type,nom_plot_size,meas_plot_size,plot_split,species_smtnum,bindex_stshannon,bindex_steven,bindex_stmargalef,plotbio_smt_stemwood_live,plotbio_smt_stembark_live,plotbio_smt_branches_live,plotbio_smt_foliage_live,plotbio_smt_stemwood_dead,plotbio_smt_stembark_dead,plotbio_smt_branches_dead
1287251,0,2003-JUL-15,0,STC,0.0050,0.0050,F,3,1.10,1.00,0.67,11.49,2.39,5.12,5.02,0.00,0.00,0.00
1287251,0,2009-JUL-10,1,STC,0.0050,0.0050,N,3,1.05,0.96,0.71,6.15,1.35,1.75,2.03,0.01,0.00,0.00
1287256,0,2003-AUG-31,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1287256,0,2014-AUG-20,1,STC,0.0050,0.0050,N,1,0.00,,0.00,1.07,0.18,0.50,0.58,0.00,0.00,0.00
1287286,0,2003-JUL-04,0,STC,0.0050,0.0050,F,1,0.00,,0.00,5.27,0.95,0.98,2.31,1.03,0.02,0.02
1287286,0,2013-JUL-06,1,STC,0.0050,0.0050,N,1,0.00,,0.00,8.96,1.55,1.58,2.80,0.00,0.00,0.00
1287361,0,2004-JUL-21,0,STC,0.0050,0.0050,F,1,0.00,,0.00,23.74,4.27,7.91,15.58,8.29,1.45,1.77
1287361,0,2008-AUG-12,1,STC,0.0050,0.0050,N,1,0.00,,0.00,10.45,1.88,2.47,5.20,0.00,0.00,0.00
1287361,0,2018-JUL-07,2,STC,0.0050,0.0050,N,1,0.00,,0.00,14.31,2.58,3.04,6.58,0.00,0.00,0.00
1287376,0,2006-JUL-10,0,STC,0.0050,0.0050,F,2,0.28,0.41,0.24,27.73,3.92,4.95,6.77,0.00,0.00,0.00
1287376,0,2016-JUL-07,1,STC,0.0050,0.0050,N,2,0.29,0.41,0.31,41.21,4.91,3.82,5.62,6.73,1.04,0.76
1287651,0,2004-AUG-20,0,STC,0.0050,0.0050,F,4,1.27,0.92,1.06,3.15,0.65,1.22,1.99,0.83,0.27,0.30
1287651,0,2012-OCT-16,1,STC,0.0050,0.0050,N,4,1.09,0.78,1.04,9.19,1.71,1.78,3.19,0.20,0.04,0.13
1293651,0,2003-AUG-19,0,STC,-1.0000,0.0100,F,3,1.09,0.99,0.48,3.05,0.82,2.68,2.79,0.00,0.00,0.00
1293651,0,2017-AUG-21,1,STC,0.0050,0.0050,N,4,1.15,0.83,1.06,7.79,1.65,1.30,1.47,0.00,0.00,0.00
1293661,0,2001-JUN-22,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.32,0.08,0.43,0.39,1.30,0.29,0.94
1293661,0,2014-JUL-24,1,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,1.69,0.37,1.22
1293686,0,2002-AUG-20,0,STC,-1.0000,0.0100,F,2,0.38,0.54,0.48,0.80,0.19,0.72,0.72,0.00,0.00,0.00
1293686,0,2018-JUL-24,1,STC,0.0050,0.0050,N,2,0.56,0.81,0.48,2.61,0.51,1.34,1.29,1.07,0.33,0.39
1293691,0,2002-AUG-19,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1293691,0,2014-AUG-29,1,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1293696,0,2001-JUN-18,0,STC,-1.0000,0.0100,F,2,0.07,0.11,0.23,3.73,0.83,2.89,3.25,0.11,0.03,0.08
1293696,0,2014-AUG-28,1,STC,0.0050,0.0050,F,2,0.11,0.16,0.27,5.09,1.11,3.03,3.29,1.40,0.28,0.57
1293776,0,2006-AUG-17,0,STS,0.0050,0.0050,F,2,0.39,0.56,0.23,54.09,15.37,39.95,57.10,3.94,1.18,2.93
1293921,0,2006-SEP-18,0,STS,0.0050,0.0050,F,2,0.64,0.92,0.46,0.07,0.02,0.12,0.04,0.02,0.01,0.04
1293921,0,2014-AUG-06,1,STS,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1293931,0,2004-JUL-19,0,STS,0.0050,0.0050,F,2,0.25,0.35,0.37,1.83,0.60,0.87,1.95,0.22,0.10,0.08
1293931,0,2012-AUG-04,1,STS,0.0050,0.0050,N,2,0.38,0.54,0.48,1.96,0.38,0.50,0.98,0.98,0.45,0.61
1294021,0,2003-SEP-04,0,STS,0.0050,0.0050,F,2,0.41,0.59,0.51,0.37,0.02,0.23,0.15,0.59,0.00,0.38
1294021,0,2013-AUG-28,1,STS,0.0050,0.0050,N,1,0.00,,0.00,0.32,0.10,0.16,0.13,0.00,0.00,0.00
1294041,0,2004-SEP-26,0,STS,0.0050,0.0025,H,7,1.65,0.85,1.82,2.56,0.28,1.72,1.59,0.25,0.13,0.06
1294041,0,2013-AUG-29,1,STS,0.0050,0.0050,N,3,0.80,0.73,1.03,0.07,0.02,0.05,0.08,0.03,0.02,0.03
1294051,0,2004-SEP-25,0,STS,0.0050,0.0013,Q,2,0.31,0.45,0.33,29.59,1.48,8.44,4.33,11.95,0.25,2.28
1294051,0,2017-OCT-04,1,STS,0.0050,0.0050,N,2,0.56,0.81,0.72,3.16,0.99,0.40,0.22,0.00,0.00,0.00
1294076,0,2003-JUL-29,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1294076,0,2008-AUG-06,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1294076,0,2018-AUG-25,2,STC,0.0050,0.0050,N,1,0.00,,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00
1294121,0,2004-JUN-08,0,STC,0.0050,0.0050,F,4,1.00,0.72,0.63,16.62,6.68,3.87,5.00,1.52,0.65,0.40
1294121,0,2014-JUN-10,1,STC,0.0050,0.0050,N,2,0.69,1.00,0.32,11.30,3.94,2.00,1.15,13.12,4.82,1.61
1294161,0,2003-JUN-19,0,STC,0.0050,0.0050,F,3,0.58,0.52,0.54,17.26,2.24,0.99,1.96,7.85,1.03,0.55
1294161,0,2013-JUL-03,1,STC,0.0050,0.0050,N,1,0.00,,0.00,15.84,2.77,1.65,3.21,12.39,1.60,1.11
1294166,0,2004-AUG-10,0,STC,0.0050,0.0050,F,1,0.00,,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
1294166,0,2009-AUG-07,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1294211,0,2004-AUG-21,0,STC,0.0050,0.0050,F,3,0.79,0.72,0.56,10.73,2.08,4.78,11.03,3.42,0.70,0.83
1294211,0,2015-AUG-25,1,STC,0.0050,0.0050,N,3,0.90,0.82,0.63,12.20,2.18,2.95,5.45,0.62,0.02,0.06
1294421,0,2006-JUL-10,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1294421,0,2015-JUL-30,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
1294451,0,2005-JUL-07,0,STC,0.0050,0.0050,F,3,0.79,0.72,0.65,10.37,1.65,3.39,4.13,2.16,0.40,0.93
1294451,0,2013-JUN-24,1,STC,0.0050,0.0050,N,3,0.86,0.78,0.67,8.37,1.29,1.84,2.69,2.31,0.36,0.46
1300521,0,2002-JUL-04,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,7.78,1.63,4.64,4.90,1.04,0.19,0.29
1300521,0,2017-JUL-09,1,STC,0.0050,0.0050,N,2,0.14,0.20,0.29,6.55,1.42,3.88,4.22,1.00,0.22,0.55
1300581,0,2001-JUN-13,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.38,0.09,0.36,0.37,0.00,0.00,0.00
1300581,0,2014-AUG-24,1,STC,0.0050,0.0050,F,2,0.56,0.81,0.72,1.53,0.33,0.97,0.94,0.00,0.00,0.00
1300611,0,2001-JUL-29,0,STC,-1.0000,0.0100,F,2,0.16,0.23,0.30,2.24,0.54,2.47,2.47,0.00,0.00,0.00
1300636,0,2011-MAY-29,0,STS,0.0100,0.0100,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1301131,0,2004-JUL-22,0,STC,0.0050,0.0050,F,1,0.00,,0.00,0.03,0.00,0.01,0.08,3.16,0.56,0.66
1301131,0,2008-AUG-16,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.02,0.00,0.01,0.04,0.00,0.00,0.00
1301131,0,2018-AUG-14,2,STC,0.0050,0.0050,N,1,0.00,,0.00,0.62,0.10,0.20,0.73,0.00,0.00,0.00
1301296,0,2004-SEP-05,0,STC,0.0050,0.0050,F,1,0.00,,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00
1301296,0,2013-JUL-08,1,STC,0.0050,0.0050,N,0,,,,0.03,0.01,0.00,0.02,0.00,0.00,0.00
1301301,0,2004-AUG-07,0,STC,0.0050,0.0050,F,4,0.72,0.52,0.79,24.45,3.62,8.35,4.45,3.55,0.72,1.27
1301301,0,2008-JUL-12,1,STC,0.0050,0.0050,N,5,0.68,0.42,1.00,25.39,3.50,9.59,4.86,0.09,0.02,0.06
1301301,0,2018-JUN-27,2,STC,0.0050,0.0050,N,4,0.57,0.41,0.86,26.00,2.61,8.80,3.78,3.80,0.78,1.26
1301311,0,2006-JUL-07,0,STC,0.0050,0.0050,F,2,0.26,0.37,0.38,3.09,0.63,1.42,3.36,0.10,0.03,0.04
1301311,0,2012-JUL-17,1,STC,0.0050,0.0050,N,1,0.00,,0.00,3.15,0.62,1.10,0.71,0.34,0.10,0.18
1301321,0,2005-JUL-05,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1301321,0,2012-JUL-16,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1301361,0,2004-SEP-15,0,STC,0.0050,0.0050,F,4,0.60,0.43,0.71,30.62,4.76,6.89,8.34,0.48,0.09,0.13
1301366,0,2005-JUN-21,0,STC,0.0050,0.0050,F,2,0.61,0.88,0.33,6.38,1.09,2.28,3.37,0.60,0.06,0.08
1301366,0,2013-JUL-25,1,STC,0.0050,0.0050,N,2,0.68,0.98,0.35,6.06,0.98,1.46,2.42,0.42,0.07,0.12
1301376,0,2004-AUG-21,0,STC,0.0050,0.0050,F,4,1.00,0.72,0.87,4.48,1.59,0.35,3.40,0.14,0.08,0.02
1301376,0,2014-JUL-07,1,STC,0.0050,0.0050,N,4,1.09,0.78,1.04,10.05,3.08,0.63,2.72,1.75,0.79,0.08
1301391,0,2004-AUG-17,0,STC,0.0050,0.0050,F,1,0.00,,0.00,32.67,4.81,7.09,7.70,1.25,0.27,0.49
1301391,0,2012-AUG-30,1,STC,0.0050,0.0050,N,1,0.00,,0.00,18.37,2.69,3.67,4.04,4.71,0.75,1.23
1301396,0,2004-AUG-19,0,STC,0.0050,0.0050,F,2,0.23,0.34,0.36,7.01,1.40,3.88,8.05,0.27,0.08,0.14
1301396,0,2016-JUL-11,1,STC,0.0050,0.0050,N,1,0.00,,0.00,6.11,1.21,1.88,1.25,2.25,0.47,0.74
1307371,0,2003-JUL-25,0,STC,-1.0000,0.0100,F,2,0.47,0.68,0.42,7.01,1.25,1.71,4.72,0.00,0.00,0.00
1307371,0,2017-AUG-16,1,STC,0.0050,0.0050,N,2,0.50,0.72,0.62,4.76,0.80,0.12,3.31,0.00,0.00,0.00
1307391,0,2002-JUL-01,0,STC,-1.0000,0.0100,F,0,,,,0.30,0.07,0.54,0.43,0.00,0.00,0.00
1307391,0,2017-AUG-19,1,STC,0.0050,0.0050,N,3,0.81,0.74,0.61,3.12,0.67,1.72,1.95,0.00,0.00,0.00
1307401,0,2001-AUG-28,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.11,0.02,0.08,0.09,0.00,0.00,0.00
1307401,0,2017-JUL-10,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.45,0.10,0.26,0.27,0.06,0.01,0.06
1307441,0,2004-JUN-26,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.32,0.06,0.07,0.13,0.00,0.00,0.00
1307441,0,2014-JUL-26,1,STC,0.0050,0.0050,F,2,0.45,0.65,0.40,0.16,0.04,0.08,0.21,0.00,0.00,0.00
1307451,0,2001-JUN-15,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,3.97,0.91,3.58,3.57,0.00,0.00,0.00
1307451,0,2014-AUG-26,1,STC,0.0050,0.0050,F,2,0.41,0.59,0.38,2.94,0.66,1.70,1.83,0.00,0.00,0.00
1307511,0,2011-MAY-30,0,STS,0.0100,0.0100,N,1,0.00,,0.00,1.68,0.43,1.73,4.04,0.00,0.00,0.00
1307516,0,2011-MAY-30,0,STS,0.0100,0.0100,N,2,0.68,0.99,0.51,0.14,0.04,0.12,0.40,0.00,0.00,0.00
1307731,0,2003-SEP-30,0,STS,0.0050,0.0050,F,3,0.39,0.36,0.67,11.39,4.47,4.66,4.66,0.90,0.37,0.13
1307731,0,2015-AUG-28,1,STS,0.0050,0.0050,N,1,0.00,,0.00,3.37,1.27,0.87,0.71,0.75,0.28,0.26
1307826,0,2003-JUN-04,0,STC,0.0050,0.0050,F,2,0.56,0.81,0.72,4.29,1.02,0.74,0.29,0.03,0.02,0.00
1307826,0,2008-JUN-09,1,STC,0.0050,0.0050,N,1,0.00,,0.00,1.00,0.36,0.16,0.12,0.02,0.01,0.00
1307826,0,2018-AUG-02,2,STC,0.0050,0.0050,N,3,0.77,0.70,0.55,0.63,0.18,0.20,1.03,0.00,0.00,0.00
1307926,0,2003-AUG-30,0,STC,0.0050,0.0050,F,1,0.00,,0.00,0.03,0.01,0.01,0.08,0.00,0.00,0.00
1307926,0,2009-AUG-19,1,STC,0.0050,0.0050,N,1,0.00,,0.00,2.54,0.45,0.43,0.92,0.00,0.00,0.00
1308251,0,2004-SEP-17,0,STC,0.0050,0.0050,F,2,0.64,0.92,0.91,3.81,0.81,0.65,0.37,0.00,0.00,0.00
1308251,0,2013-AUG-01,1,STC,0.0050,0.0050,N,2,0.69,1.00,1.44,2.92,0.57,0.70,0.22,0.00,0.00,0.00
1308261,0,2005-JUN-25,0,STC,0.0050,0.0050,F,3,0.76,0.69,0.76,5.82,0.96,1.38,2.36,0.11,0.02,0.01
1308261,0,2015-JUL-28,1,STC,0.0050,0.0050,N,2,0.38,0.54,0.36,7.42,1.26,1.53,2.91,0.17,0.03,0.03
1314251,0,2003-JUL-23,0,STC,-1.0000,0.0100,F,2,0.36,0.52,0.35,8.63,1.49,0.70,6.85,0.00,0.00,0.00
1314251,0,2017-JUL-27,1,STC,0.0050,0.0050,N,2,0.50,0.72,0.43,9.08,1.54,0.30,6.87,0.12,0.03,0.11
1314286,0,2002-JUN-28,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1314286,0,2017-JUL-11,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1314291,0,2002-JUN-27,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,2.70,0.48,0.87,0.89,0.00,0.00,0.00
1314291,0,2017-AUG-20,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00
1314311,0,2002-AUG-12,0,STC,-1.0000,0.0100,F,3,0.74,0.67,0.96,1.53,0.24,0.37,0.46,0.00,0.00,0.00
1314311,0,2014-JUL-21,1,STC,0.0050,0.0050,F,1,0.00,,0.00,1.09,0.32,0.79,1.17,0.00,0.00,0.00
1314351,0,2002-AUG-14,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.09,0.05,0.35,0.54,0.00,0.00,0.00
1314351,0,2014-AUG-18,1,STC,0.0050,0.0050,F,1,0.00,,0.00,2.05,0.63,3.10,2.91,0.00,0.00,0.00
1314356,0,2002-AUG-13,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.58,0.23,1.31,1.49,0.00,0.00,0.00
1314376,0,2002-AUG-16,0,STC,-1.0000,0.0100,F,2,0.64,0.92,0.37,0.81,0.23,1.77,1.64,0.00,0.00,0.00
1314376,0,2014-AUG-23,1,STC,0.0050,0.0050,F,2,0.61,0.88,0.43,1.20,0.34,2.07,1.98,0.00,0.00,0.00
1314391,0,2011-MAY-28,0,STS,0.0100,0.0100,N,2,0.64,0.92,0.91,0.13,0.03,0.06,0.19,2.14,0.39,0.24
1314711,0,2003-JUN-07,0,STC,0.0050,0.0050,F,3,0.92,0.83,0.68,12.45,4.20,1.18,1.09,10.67,3.78,0.88
1314711,0,2008-JUN-22,1,STC,0.0050,0.0050,N,2,0.61,0.88,0.43,8.07,2.55,0.82,1.13,6.53,2.41,0.84
1314711,0,2018-AUG-24,2,STC,0.0050,0.0050,N,2,0.66,0.95,0.48,5.90,1.35,1.28,1.57,1.07,0.27,0.26
1314811,0,2003-JUN-05,0,STC,0.0050,0.0050,F,2,0.60,0.86,0.51,4.79,0.99,1.11,2.23,0.00,0.00,0.00
1314811,0,2009-JUN-02,1,STC,0.0050,0.0050,N,1,0.00,,0.00,2.23,0.54,0.51,0.54,0.60,0.16,0.20
1314831,0,2004-JUL-24,0,STC,0.0050,0.0050,F,2,0.66,0.95,0.34,9.10,1.61,1.74,3.60,0.00,0.00,0.00
1314831,0,2008-JUL-15,1,STC,0.0050,0.0050,N,2,0.64,0.92,0.33,11.80,1.98,1.52,2.75,0.00,0.00,0.00
1314831,0,2018-JUL-18,2,STC,0.0050,0.0050,N,2,0.68,0.98,0.40,10.64,1.73,0.97,1.27,3.20,0.53,0.33
1314846,0,2004-AUG-19,0,STC,0.0050,0.0050,F,2,0.33,0.47,0.43,0.78,0.13,0.19,0.35,0.00,0.00,0.00
1314846,0,2017-JUL-19,1,STC,0.0050,0.0050,N,2,0.20,0.29,0.33,6.54,0.97,1.15,1.77,0.06,0.01,0.01
1314851,0,2004-AUG-07,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1314851,0,2008-JUL-17,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00
1314851,0,2018-JUL-20,2,STC,0.0050,0.0050,N,1,0.00,,0.00,1.38,0.24,0.28,0.49,0.00,0.00,0.00
1321141,0,2002-JUL-02,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.18,0.05,0.45,0.42,0.48,0.16,1.08
1321206,0,2004-AUG-24,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.04,0.02,0.05,0.04,0.00,0.00,0.00
1321206,0,2014-JUL-27,1,STC,0.0050,0.0050,F,2,0.56,0.81,0.72,0.01,0.00,0.01,0.01,0.00,0.00,0.00
1321236,0,2003-JUL-14,0,STC,-1.0000,0.0100,F,2,0.56,0.81,0.72,1.52,0.31,0.67,0.65,1.79,0.34,0.45
1321236,0,2014-AUG-18,1,STC,0.0050,0.0050,F,1,0.00,,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00
1321306,0,2006-SEP-03,0,STS,0.0050,0.0050,F,2,0.39,0.57,0.37,3.00,1.37,2.02,3.84,0.03,0.02,0.01
1321306,1,2007-JUN-12,0,STS,0.0100,0.0100,N,2,0.54,0.77,0.32,2.90,0.70,1.09,1.65,1.07,0.22,0.08
1321321,0,2011-MAY-26,0,STS,0.0100,0.0100,N,5,1.14,0.71,1.06,6.69,1.08,1.44,2.53,0.22,0.03,0.09
1321341,0,2006-SEP-01,0,STS,0.0050,0.0050,F,3,0.85,0.77,0.66,13.89,4.70,12.36,11.30,0.15,0.07,0.07
1321341,1,2013-MAY-28,0,STS,0.0100,0.0100,N,2,0.64,0.92,0.56,3.46,0.91,0.59,0.61,0.76,0.22,0.01
1321581,0,2003-SEP-05,0,STS,0.0050,0.0050,F,3,0.72,0.66,0.52,6.62,0.27,2.40,1.60,0.39,0.02,0.12
1321581,0,2013-AUG-26,1,STS,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1321586,0,2003-JUN-03,0,STC,0.0050,0.0050,F,2,0.50,0.72,0.62,5.39,1.70,0.43,0.30,2.93,0.99,0.23
1321586,0,2008-JUN-23,1,STC,0.0050,0.0050,N,2,0.64,0.92,0.91,0.21,0.10,0.08,0.14,0.00,0.00,0.00
1321586,0,2018-AUG-02,2,STC,0.0050,0.0050,N,1,0.00,,0.00,0.02,0.00,0.02,0.05,0.00,0.00,0.00
1321686,0,2003-JUN-03,0,STC,0.0050,0.0050,F,2,0.50,0.72,0.62,0.12,0.03,0.03,0.18,0.02,0.01,0.01
1321686,0,2009-JUN-01,1,STC,0.0050,0.0050,N,2,0.50,0.72,0.62,2.89,0.71,0.76,0.84,0.00,0.00,0.00
1321711,0,2004-AUG-05,0,STC,0.0050,0.0050,F,1,0.00,,0.00,12.73,1.47,1.16,1.61,0.00,0.00,0.00
1321711,0,2016-JUL-26,1,STC,0.0050,0.0050,N,1,0.00,,0.00,6.25,0.69,0.51,0.69,6.94,0.82,0.54
1321751,0,2004-AUG-31,0,STC,0.0050,0.0050,F,1,0.00,,0.00,1.19,0.28,0.59,2.23,0.00,0.00,0.00
1321751,0,2016-AUG-03,1,STC,0.0050,0.0050,N,1,0.00,,0.00,11.12,2.11,2.59,5.98,0.01,0.00,0.00
1321791,0,2006-AUG-15,0,STC,0.0050,0.0050,F,3,0.95,0.86,1.24,0.11,0.03,0.08,0.22,0.02,0.00,0.01
1321791,0,2017-SEP-05,1,STC,0.0050,0.0050,N,2,0.69,1.00,1.44,0.03,0.00,0.01,0.07,0.00,0.00,0.00
1327976,0,2004-JUL-02,0,STC,-1.0000,0.0100,F,3,0.86,0.78,0.78,1.51,0.55,1.86,2.90,2.41,0.80,3.70
1327976,0,2017-AUG-14,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.41,0.07,0.67
1328041,0,2003-SEP-04,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,3.30,0.60,1.20,1.15,0.92,0.15,0.24
1328041,0,2017-JUL-16,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.67,0.15,0.35,0.37,0.07,0.02,0.06
1328066,0,2001-JUN-24,0,STC,-1.0000,0.0100,F,3,0.88,0.80,0.44,4.83,1.35,2.12,2.17,0.00,0.00,0.00
1328066,0,2014-AUG-12,1,STC,0.0050,0.0050,F,3,0.81,0.74,0.59,22.26,4.91,4.58,3.98,1.35,0.36,0.25
1328086,0,2002-AUG-13,0,STC,-1.0000,0.0100,F,2,0.30,0.44,0.42,0.29,0.08,0.34,0.47,0.00,0.00,0.00
1328086,0,2014-JUL-19,1,STC,0.0050,0.0050,F,1,0.00,,0.00,1.47,0.41,0.66,1.09,0.00,0.00,0.00
1328106,0,2002-AUG-15,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,2.58,0.50,0.96,1.38,0.00,0.00,0.00
1328176,0,2007-JUN-15,0,STS,0.0100,0.0100,N,2,0.35,0.50,0.46,0.70,0.15,0.12,0.28,0.40,0.11,0.18
1328196,0,2011-JUN-08,0,STS,0.0100,0.0100,N,2,0.66,0.95,0.36,0.67,0.20,0.28,0.40,0.00,0.00,0.00
1328496,0,2003-AUG-06,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1328496,0,2013-AUG-10,1,STC,0.0050,0.0050,N,2,0.69,1.00,0.56,0.00,0.00,0.00,0.00,0.01,0.01,0.00
1328581,0,2004-AUG-09,0,STC,0.0050,0.0050,F,2,0.29,0.41,0.28,7.37,1.49,2.85,6.44,0.65,0.14,0.17
1328581,0,2009-AUG-04,1,STC,0.0050,0.0050,N,2,0.28,0.41,0.28,8.51,1.71,3.53,7.93,0.86,0.15,0.25
1328586,0,2003-JUN-22,0,STC,0.0050,0.0050,F,2,0.35,0.50,0.46,2.11,0.40,0.49,0.98,0.24,0.05,0.02
1328586,0,2014-JUN-19,1,STC,0.0050,0.0050,N,2,0.53,0.76,0.46,5.75,1.01,1.79,2.79,1.95,0.38,0.51
1328616,0,2004-JUL-22,0,STC,0.0050,0.0050,F,2,0.40,0.57,0.32,1.11,0.23,0.51,1.70,0.00,0.00,0.00
1328616,0,2016-JUL-23,1,STC,0.0050,0.0050,N,2,0.10,0.15,0.26,11.74,1.96,2.26,6.15,0.05,0.01,0.01
1328626,0,2004-AUG-07,0,STC,0.0050,0.0050,F,4,0.90,0.65,1.02,1.18,0.35,0.46,1.70,0.00,0.00,0.00
1328626,0,2017-JUL-21,1,STC,0.0050,0.0050,N,3,0.97,0.89,0.96,1.77,0.44,0.47,0.90,0.00,0.00,0.00
1328671,0,2006-AUG-18,0,STC,0.0050,0.0050,F,2,0.67,0.97,0.33,2.71,0.62,0.74,1.66,0.02,0.00,0.01
1328671,0,2010-JUN-16,1,STC,0.0050,0.0050,N,3,0.76,0.69,0.76,4.72,1.00,1.27,1.96,0.00,0.00,0.00
1328896,0,2005-JUN-23,0,STC,0.0050,0.0050,F,4,1.04,0.75,1.08,15.04,2.35,2.64,2.69,0.28,0.09,0.08
1328901,0,2004-SEP-17,0,STC,0.0050,0.0050,F,7,1.61,0.83,1.84,3.27,0.61,0.77,6.82,0.00,0.00,0.00
1328901,0,2012-AUG-07,1,STC,0.0050,0.0050,N,5,1.30,0.81,1.82,3.60,0.64,0.83,1.47,0.00,0.00,0.00
1328906,0,2004-SEP-18,0,STC,0.0050,0.0050,F,3,0.93,0.84,0.74,5.98,1.09,1.44,1.67,1.79,0.33,0.18
1328906,0,2013-JUL-19,1,STC,0.0050,0.0050,N,3,0.97,0.89,0.96,8.86,1.71,2.02,1.26,0.00,0.00,0.00
1328921,0,2005-JUN-23,0,STC,0.0050,0.0050,F,4,0.92,0.66,1.06,13.44,2.98,2.03,2.67,2.36,0.65,0.15
1328921,0,2012-JUL-17,1,STC,0.0050,0.0050,N,4,1.09,0.79,1.30,9.88,2.56,1.32,2.03,0.39,0.17,0.02
1334886,0,2003-SEP-09,0,STC,-1.0000,0.0100,F,4,1.30,0.94,1.02,6.13,1.17,2.26,6.46,0.00,0.00,0.00
1334886,0,2017-AUG-12,1,STC,0.0050,0.0050,N,4,1.20,0.86,1.17,9.20,1.74,1.66,8.44,0.00,0.00,0.00
1334956,0,2003-JUN-18,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.59,0.11,0.24,0.22,0.81,0.11,0.07
1334956,0,2014-AUG-14,1,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1334961,0,2003-JUN-16,0,STC,-1.0000,0.0100,F,2,0.69,1.00,1.44,0.87,0.14,0.26,0.25,0.13,0.03,0.05
1334961,0,2014-JUL-20,1,STC,0.0050,0.0050,F,1,0.00,,0.00,1.52,0.33,0.98,0.95,0.00,0.00,0.00
1334976,0,2003-JUL-26,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.13,0.04,0.15
1334976,0,2014-JUL-18,1,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1334986,0,2003-JUL-22,0,STC,-1.0000,0.0100,F,3,0.60,0.55,0.83,10.75,1.67,2.20,1.96,4.20,0.66,0.94
1334986,0,2014-AUG-09,1,STC,0.0050,0.0050,F,1,0.00,,0.00,2.99,0.52,1.01,0.93,0.00,0.00,0.00
1335001,0,2003-JUL-21,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.81,0.18,0.68,0.59,0.00,0.00,0.00
1335001,0,2014-AUG-17,1,STC,0.0050,0.0050,F,2,0.50,0.72,0.62,1.52,0.37,1.74,1.60,0.00,0.00,0.00
