nfi_plot,loc_id,meas_date,meas_num,plot_type,nom_plot_size,meas_plot_size,plot_split,site_index,site_index_genus,site_index_species,site_height,lorey_height,site_age,num_lab,num_field,basal_area_standlive,basal_area_standdead,basal_area_falllive,stem_density_standlive,stem_density_standdead,stem_density_falllive,species_ltnum,bindex_ltshannon,bindex_lteven,bindex_ltmargalef,plotbio_stemwood_live,plotbio_stembark_live,plotbio_branches_live,plotbio_foliage_live,plotbio_stemwood_dead,plotbio_stembark_dead,plotbio_branches_dead
1080481,0,2003-AUG-20,0,LTC,-1.0000,0.0400,F,,PICE,MAR,,6.8,,,,3.41,0.60,0.00,350,75,0,1,0.00,,0.00,4.56,0.88,0.64,1.04,0.77,0.15,0.11
1080481,0,2009-JUL-25,1,LTC,0.0400,0.0400,N,5.5,PICE,MAR,7.2,7.3,88,3,1,4.25,0.22,0.00,475,25,0,2,0.21,0.30,0.34,6.35,1.22,0.78,1.17,0.32,0.06,0.04
1081176,0,2006-AUG-08,0,LTC,0.0400,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1081176,0,2013-OCT-01,1,LTC,0.0400,0.0400,N,2.4,PICE,MAR,2.2,,31,4,0,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1081221,0,1992-AUG-29,0,LTC,0.0400,0.0300,F,15.0,PICE,MAR,18.0,18.3,115,0,8,33.48,2.32,0.00,933,67,0,1,0.00,,0.00,111.55,14.61,14.31,10.68,7.77,1.03,0.90
1081221,1,2013-JUN-27,0,LTC,0.0400,0.0400,N,18.5,BETU,PAP,4.8,12.7,11,6,0,12.06,4.46,0.00,500,150,0,3,0.90,0.82,0.67,34.32,5.71,9.07,2.28,7.60,1.25,0.10
1081246,0,1998-JUL-22,0,LTC,0.0400,0.0400,F,11.4,PICE,MAR,13.5,12.9,116,0,9,19.21,0.00,0.00,1250,0,0,1,0.00,,0.00,50.99,7.44,7.46,7.70,0.00,0.00,0.00
1081246,1,2014-JUL-02,0,LTC,0.0400,0.0400,N,15.8,ABIE,BAL,14.0,12.5,42,5,0,15.66,0.31,0.00,1125,25,0,5,1.18,0.73,1.05,34.04,6.79,7.59,4.35,0.53,0.09,0.03
1081266,0,1998-AUG-11,0,LTC,0.0400,0.0400,F,19.0,POPU,TRE,22.1,19.7,79,0,7,26.77,0.00,0.00,775,0,0,6,1.24,0.69,1.46,98.47,18.20,16.10,4.11,0.00,0.00,0.00
1081266,1,2014-AUG-01,0,LTC,0.0400,0.0400,N,9.0,ACER,SPI,6.7,7.2,30,5,0,1.29,2.43,0.00,150,25,0,2,0.64,0.92,0.56,0.63,0.12,0.17,0.26,2.97,0.42,0.00
1081281,0,1998-JUL-11,0,LTC,0.0400,0.0400,F,20.2,ABIE,BAL,21.3,17.1,59,0,5,27.99,0.38,0.00,900,25,0,4,1.03,0.74,0.84,89.60,15.10,15.93,8.01,1.19,0.20,0.20
1081281,1,2014-JUL-06,0,LTC,0.0400,0.0400,N,18.6,BETU,ALL,23.5,23.3,111,5,0,34.93,8.25,0.00,325,75,0,2,0.67,0.96,0.39,153.68,26.79,43.43,3.28,31.54,5.80,3.69
1081316,0,2006-JUL-03,0,LTC,0.0400,0.0300,F,16.3,ABIE,BAL,14.3,13.7,49,4,4,27.41,0.45,0.00,1700,33,0,7,1.46,0.75,1.53,76.85,11.96,19.69,7.76,0.95,0.16,0.13
1087286,0,2004-JUL-11,0,LTC,-1.0000,0.0400,F,17.8,POPU,TRE,29.6,26.8,139,4,0,51.23,7.85,0.00,850,225,0,2,0.55,0.79,0.28,206.37,33.93,12.95,10.95,18.23,2.66,0.75
1087286,0,2018-AUG-15,1,LTC,0.0400,0.0400,N,16.1,PICE,GLA,30.4,26.3,151,2,1,33.78,11.79,0.00,550,175,0,2,0.30,0.44,0.32,126.87,16.53,5.94,9.61,25.79,4.13,0.27
1087331,0,2004-JUL-21,0,LTC,-1.0000,0.0400,F,3.9,PICE,MAR,8.0,7.8,132,0,3,0.91,5.63,0.00,125,350,0,1,0.00,,0.00,1.53,0.29,0.16,0.29,11.56,1.29,1.38
1087331,0,2017-AUG-10,1,LTC,0.0400,0.0400,N,3.6,PICE,MAR,8.3,8.3,147,0,2,2.01,3.16,0.00,250,200,0,1,0.00,,0.00,3.54,0.66,0.37,0.58,5.35,0.34,0.97
1087351,0,2003-AUG-18,0,LTC,-1.0000,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1087351,0,2015-AUG-19,1,LTC,0.0400,0.0400,N,8.0,PICE,MAR,6.9,,62,1,0,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1087371,0,2003-AUG-15,0,LTC,-1.0000,0.0400,F,18.0,PICE,GLA,16.7,12.8,60,1,2,22.34,5.43,0.00,750,100,0,3,1.01,0.92,0.59,40.77,9.02,21.73,6.97,5.08,1.15,4.95
1087371,0,2015-AUG-21,1,LTC,0.0400,0.0400,N,16.5,PICE,GLA,15.7,15.2,69,2,2,25.59,4.42,0.00,750,100,0,3,0.95,0.87,0.59,54.36,11.20,15.76,4.72,5.87,0.59,0.00
1087376,0,2003-AUG-15,0,LTC,-1.0000,0.0400,F,14.5,PICE,GLA,25.1,19.3,118,2,1,42.45,3.46,0.00,1550,225,0,2,0.69,0.99,0.24,131.12,22.21,7.76,9.89,9.60,1.74,0.43
1087376,0,2015-AUG-19,1,LTC,0.0400,0.0400,N,12.3,PICE,GLA,21.7,20.3,126,4,1,39.72,6.81,0.00,1275,350,0,2,0.69,0.99,0.25,128.70,21.76,7.44,8.99,14.73,2.72,1.42
1088041,0,1999-JUL-22,0,LTC,0.0400,0.0400,F,9.4,PICE,MAR,11.2,10.7,148,0,7,14.79,1.65,0.00,1400,150,0,1,0.00,,0.00,34.47,5.31,5.67,6.84,4.06,0.61,0.62
1088041,1,2013-OCT-03,0,LTC,0.0400,0.0400,N,6.6,PICE,MAR,7.6,8.9,141,4,0,0.74,0.24,0.00,50,25,0,1,0.00,,0.00,1.41,0.22,0.37,0.21,0.39,0.02,0.04
1088126,0,2006-SEP-13,0,LTC,0.0400,0.0400,F,14.2,PICE,MAR,15.5,14.5,69,7,0,32.29,0.00,0.00,1475,0,0,4,0.82,0.59,0.74,92.26,13.55,16.75,11.85,0.00,0.00,0.00
1088126,0,2014-JUL-03,1,LTC,0.0400,0.0400,N,14.5,PICE,MAR,16.9,15.4,89,4,0,33.37,5.31,0.00,1525,150,0,4,0.83,0.60,0.73,98.38,13.99,13.31,10.83,11.41,1.47,0.63
1094196,0,2009-JUL-29,0,LTC,0.0400,0.0400,N,4.5,PICE,MAR,6.2,6.5,88,4,0,0.33,0.00,0.00,50,0,0,1,0.00,,0.00,0.46,0.09,0.06,0.11,0.00,0.00,0.00
1094946,0,1997-JUL-16,0,LTC,0.0400,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1094946,1,2013-AUG-08,0,LTC,0.0400,0.0400,N,17.3,PICE,MAR,19.5,17.9,84,7,0,37.89,2.85,0.00,1325,100,0,6,1.22,0.68,1.26,120.23,20.08,18.81,10.03,3.09,0.38,0.07
1095011,0,2006-AUG-26,0,LTC,0.0400,0.0400,F,8.4,PINU,BAN,8.8,8.9,64,9,0,7.93,0.00,0.00,750,0,0,2,0.50,0.72,0.29,15.53,1.84,3.25,2.44,0.00,0.00,0.00
1095011,0,2014-AUG-02,1,LTC,0.0400,0.0400,N,9.4,PINU,BAN,9.8,9.1,63,8,0,8.59,1.07,0.00,775,100,0,2,0.60,0.87,0.29,16.95,2.07,3.64,1.41,2.07,0.20,0.42
1095026,0,1998-JUL-20,0,LTC,0.0400,0.0400,F,17.6,PINU,BAN,19.4,15.9,69,0,6,30.81,5.43,0.00,1700,425,0,2,0.68,0.98,0.24,101.56,10.44,10.75,9.38,19.67,1.83,1.31
1095026,1,2014-JUL-05,0,LTC,0.0400,0.0400,N,12.4,BETU,PAP,13.2,12.6,61,4,0,22.01,0.42,0.00,1475,50,0,4,0.56,0.40,0.74,64.87,10.99,14.44,5.46,1.10,0.10,0.11
1095046,0,2006-JUL-25,0,LTC,0.0400,0.0400,F,10.8,ABIE,BAL,9.6,10.0,51,8,0,10.03,2.50,0.00,925,125,0,4,0.94,0.68,0.83,20.32,3.49,4.83,3.85,6.80,1.14,1.74
1095046,1,2014-JUN-22,0,LTC,0.0400,0.0400,N,16.5,THUJ,OCC,20.9,18.4,169,7,0,57.17,4.85,0.00,1000,225,0,6,1.48,0.83,1.36,156.88,20.04,32.48,14.07,12.71,2.10,0.49
1095066,0,2006-JUL-04,0,LTC,0.0400,0.0400,F,16.6,ACER,SAH,18.4,18.4,84,5,0,25.10,0.00,0.00,525,0,0,3,0.38,0.35,0.66,110.49,13.69,37.07,5.02,0.00,0.00,0.00
1095066,1,2014-JUL-21,0,LTC,0.0400,0.0400,N,18.0,ACER,SAH,21.6,21.3,159,7,0,22.99,0.00,0.00,400,0,0,2,0.66,0.95,0.36,117.35,11.78,37.48,1.95,0.00,0.00,0.00
1095096,0,2006-JUL-26,0,LTC,0.0400,0.0400,F,14.1,ACER,RUB,16.3,14.5,111,6,0,25.91,0.00,0.00,1275,0,0,3,0.84,0.76,0.51,82.10,12.67,23.72,5.52,0.00,0.00,0.00
1095096,1,2017-JUN-04,0,LTC,0.0400,0.0400,N,7.9,THUJ,OCC,6.9,7.5,69,4,0,10.17,0.76,0.00,900,75,0,4,0.38,0.27,0.84,11.20,2.36,3.85,2.70,0.63,0.01,0.02
1095101,0,2006-JUL-28,0,LTC,0.0400,0.0400,F,14.4,ABIE,BAL,8.6,8.9,22,7,0,2.93,0.00,0.00,375,0,0,5,1.49,0.93,1.48,5.70,1.26,1.81,0.66,0.00,0.00,0.00
1095101,1,2017-MAY-31,0,LTC,0.0400,0.0400,N,,PICE,ABI,,10.1,27,4,0,29.83,0.00,0.00,1125,0,0,4,0.69,0.50,0.79,87.06,9.51,18.55,11.78,0.00,0.00,0.00
1100891,0,2003-JUN-30,0,LTC,-1.0000,0.0400,F,,ABIE,LAS,9.5,10.2,206,4,0,6.91,0.76,0.00,375,75,0,2,0.50,0.72,0.37,11.16,1.99,6.65,4.55,0.77,0.17,0.63
1100951,0,2005-JUL-13,0,LTC,-1.0000,0.0400,F,,PICE,GLA,13.5,13.6,95,4,0,21.08,0.48,0.00,625,50,0,2,0.37,0.53,0.31,42.59,8.55,13.02,8.11,0.75,0.16,0.25
1100981,0,2003-JUL-21,0,LTC,-1.0000,0.0400,F,,PICE,SPP,21.9,18.1,113,5,0,37.44,1.28,0.00,1550,100,0,2,0.28,0.41,0.24,116.00,15.95,15.96,12.56,3.28,0.55,0.47
1100996,0,2003-JUL-19,0,LTC,-1.0000,0.0400,F,,PINU,CON,14.5,13.7,73,4,0,25.20,1.82,0.00,1300,150,0,3,0.64,0.59,0.51,69.36,7.90,11.23,7.08,3.99,0.47,0.54
1101001,0,2005-JUL-11,0,LTC,-1.0000,0.0400,F,,,,,,,,,0.00,2.42,0.00,0,75,0,0,,,,0.00,0.00,0.00,0.00,6.05,0.74,0.48
1101011,0,2003-JUL-18,0,LTC,-1.0000,0.0400,F,,PICE,SPP,10.3,9.5,229,5,0,9.50,2.56,0.00,700,225,0,2,0.41,0.59,0.30,15.91,2.66,5.69,5.86,3.44,0.65,1.84
1101036,0,2004-AUG-16,0,LTC,-1.0000,0.0400,F,18.7,PICE,GLA,30.2,27.9,210,5,0,25.05,12.36,0.00,325,150,0,2,0.43,0.62,0.39,93.37,10.64,4.09,8.36,19.97,3.17,4.69
1101051,0,2002-AUG-23,0,LTC,-1.0000,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1101411,0,2004-JUL-25,0,LTC,0.0500,0.0500,F,,,,,,,,,0.00,0.45,0.00,0,60,0,0,,,,0.00,0.00,0.00,0.00,1.03,0.16,0.15
1101411,0,2016-AUG-30,1,LTC,0.0500,0.0500,N,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1101816,0,2006-AUG-06,0,LTC,0.0400,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1101816,1,2013-OCT-06,0,LTC,0.0400,0.0400,N,14.0,LARI,LAR,6.8,7.8,16,8,0,0.80,0.18,0.00,100,25,0,2,0.56,0.81,0.72,1.37,0.22,0.44,0.34,0.19,0.02,0.00
1101826,0,1997-JUL-15,0,LTC,0.0400,0.0400,F,15.2,POPU,TRE,7.9,9.1,20,0,9,3.74,0.00,0.00,425,0,0,1,0.00,,0.00,6.08,1.46,1.53,0.81,0.00,0.00,0.00
1101826,1,2013-AUG-06,0,LTC,0.0400,0.0400,N,11.3,ABIE,BAL,6.2,11.1,22,7,0,5.50,3.32,1.07,450,150,25,5,1.39,0.86,1.38,13.33,2.32,3.52,2.84,2.58,0.29,0.00
1101831,0,2006-AUG-09,0,LTC,0.0400,0.0400,F,,,,7.9,15.6,,,,10.53,1.02,0.00,325,25,0,4,1.27,0.91,1.17,32.56,4.56,8.53,3.38,3.68,0.48,0.38
1101831,0,2013-AUG-10,1,LTC,0.0400,0.0400,N,9.4,BETU,PAP,7.1,8.6,29,4,0,2.99,2.85,0.00,200,75,0,3,0.90,0.82,0.96,7.62,1.27,1.67,0.74,6.89,1.02,0.33
1101866,0,1996-JUN-17,0,LTC,0.0400,0.0400,F,11.2,ABIE,BAL,10.5,12.8,50,0,8,9.63,2.63,0.00,600,25,0,3,0.97,0.88,0.63,23.15,3.77,3.95,3.79,5.91,1.28,1.87
1101866,1,2013-JUN-28,0,LTC,0.0400,0.0400,N,11.2,PICE,MAR,4.6,11.7,16,6,0,9.89,0.71,0.00,700,25,0,4,0.86,0.62,0.90,22.42,3.59,4.40,4.63,0.92,0.16,0.00
1101926,0,1997-AUG-26,0,LTC,0.0400,0.0400,F,15.6,ABIE,BAL,17.2,16.2,76,0,7,25.51,0.40,2.84,650,25,25,3,0.98,0.90,0.61,84.90,13.99,26.96,7.91,0.82,0.15,0.14
1101926,1,2014-JUN-21,0,LTC,0.0400,0.0400,N,14.6,BETU,ALL,15.2,13.5,73,6,0,23.40,2.88,0.00,875,225,0,5,1.28,0.79,1.13,67.59,10.31,25.80,5.15,4.23,0.70,0.10
1101946,0,2006-JUL-05,0,LTC,0.0400,0.0360,F,13.9,ACER,RUB,12.3,16.4,45,6,0,25.86,0.00,0.00,1278,0,0,5,1.32,0.82,1.04,88.91,10.48,15.93,7.01,0.00,0.00,0.00
1101946,0,2014-JUN-20,1,LTC,0.0400,0.0400,N,16.1,ACER,RUB,16.5,16.1,67,6,0,22.46,9.07,0.00,1300,375,0,4,1.13,0.81,0.76,72.45,9.59,14.74,5.21,35.70,2.78,3.64
1101956,0,2006-JUL-14,0,LTC,0.0400,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1101956,0,2015-JUN-01,1,LTC,0.0400,0.0260,N,20.1,BETU,POP,8.7,8.6,15,2,0,0.27,0.00,0.00,38,0,0,1,0.00,,0.00,0.58,0.10,0.10,0.03,0.00,0.00,0.00
1101966,0,2006-JUL-13,0,LTC,0.0400,0.0320,F,15.4,ACER,SAH,18.2,17.8,107,5,0,31.27,0.00,0.00,375,0,0,3,0.89,0.81,0.80,148.27,20.73,42.45,4.11,0.00,0.00,0.00
1101966,1,2017-MAY-30,0,LTC,0.0400,0.0400,N,17.4,ACER,SAH,19.5,18.4,99,3,0,21.98,0.00,0.00,350,0,0,3,0.66,0.60,0.76,109.48,13.74,31.44,3.26,0.00,0.00,0.00
1101986,0,2006-JUL-24,0,LTC,0.0400,0.0400,F,14.0,ACER,SAH,15.9,14.1,81,8,0,20.00,0.00,0.00,675,0,0,4,1.09,0.79,0.91,68.73,10.55,31.42,4.62,0.00,0.00,0.00
1101986,1,2017-JUN-02,0,LTC,0.0400,0.0400,N,6.9,THUJ,OCC,7.1,6.8,70,4,0,12.84,0.00,0.00,1000,0,0,3,0.31,0.29,0.54,12.29,2.97,6.03,3.53,0.00,0.00,0.00
1101991,0,2006-JUL-27,0,LTC,0.0400,0.0400,F,16.2,ACER,SAH,17.1,16.6,73,7,0,27.14,1.04,0.00,650,50,0,4,0.79,0.57,0.92,111.83,14.47,35.47,4.32,3.60,0.44,1.55
1101991,1,2017-JUN-01,0,LTC,0.0400,0.0400,N,21.9,ACER,SAH,26.1,25.3,110,4,0,38.29,0.00,0.00,450,0,0,2,0.45,0.65,0.35,275.38,28.97,52.89,3.91,0.00,0.00,0.00
1107841,0,2003-JUL-16,0,LTC,-1.0000,0.0400,F,,PICE,SPP,15.4,14.7,174,4,0,31.67,6.21,0.00,2250,500,0,4,0.44,0.32,0.67,86.20,12.20,11.63,11.21,13.62,1.95,1.68
1107861,0,2000-AUG-23,0,LTC,-1.0000,0.0400,F,,,,,,,,,0.00,0.42,0.00,0,25,0,0,,,,0.00,0.00,0.00,0.00,0.91,0.10,0.09
1107881,0,2001-AUG-19,0,LTC,-1.0000,0.0400,F,,PINU,CON,8.6,9.6,77,4,0,4.44,0.00,0.00,550,0,0,3,0.48,0.44,0.65,8.90,1.29,1.48,1.32,0.00,0.00,0.00
1107901,0,2001-JUL-14,0,LTC,-1.0000,0.0400,F,,PICE,ENG,8.4,8.0,85,8,0,9.32,0.16,0.00,700,25,0,2,0.56,0.81,0.30,9.63,2.15,9.60,6.72,0.18,0.00,0.00
1107906,0,2004-AUG-19,0,LTC,-1.0000,0.0400,F,10.8,BETU,PAP,21.8,20.3,132,6,0,35.33,13.40,0.00,1025,475,0,3,0.77,0.70,0.54,137.96,17.91,16.96,7.85,43.90,5.80,5.39
1107921,0,2001-JUL-16,0,LTC,-1.0000,0.0400,F,,PICE,MAR,9.4,8.6,132,3,0,2.01,0.00,0.00,200,0,0,2,0.38,0.54,0.48,3.57,0.65,0.39,0.54,0.00,0.00,0.00
1108316,0,2004-JUL-11,0,LTC,0.0500,0.0500,F,7.1,PICE,MAR,8.5,8.3,73,3,0,1.06,0.72,0.00,140,100,0,1,0.00,,0.00,2.04,0.34,0.46,0.63,1.37,0.23,0.31
1108316,0,2015-AUG-09,1,LTC,0.0500,0.0500,N,6.9,PICE,MAR,9.4,8.9,84,3,0,2.33,0.30,0.00,240,40,0,1,0.00,,0.00,4.64,0.74,1.07,1.30,0.29,0.05,0.26
1108321,0,2004-JUL-10,0,LTC,0.0500,0.0500,F,7.4,PICE,MAR,8.7,8.2,71,6,0,2.43,0.00,0.00,280,0,0,3,0.51,0.46,0.76,4.61,0.74,1.21,1.47,0.00,0.00,0.00
1108321,0,2015-AUG-10,1,LTC,0.0500,0.0500,N,,,,,,,,,0.00,2.35,0.00,0,280,0,0,,,,0.00,0.00,0.00,0.00,5.17,0.76,0.23
1108326,0,2004-JUL-10,0,LTC,0.0500,0.0500,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108326,0,2015-AUG-08,1,LTC,0.0500,0.0500,N,8.9,PICE,MAR,6.9,,49,1,0,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108656,0,2005-JUL-20,0,LTC,0.0400,0.0400,F,11.6,PICE,MAR,14.0,12.2,146,6,0,24.36,3.01,0.00,1725,225,0,1,0.00,,0.00,62.33,9.23,9.48,10.02,6.94,1.04,1.13
1108656,0,2016-JUL-19,1,LTC,0.0400,0.0400,N,12.0,PICE,MAR,14.6,13.5,156,4,0,25.67,2.88,0.00,1725,175,0,1,0.00,,0.00,71.24,10.36,9.05,9.19,7.22,0.83,0.73
1108706,0,2006-AUG-07,0,LTC,0.0400,0.0400,F,,,,,,,,,0.00,5.28,0.00,0,150,0,0,,,,0.00,0.00,0.00,0.00,17.03,2.23,2.39
1108706,0,2014-JUL-15,1,LTC,0.0400,0.0400,N,,,,,,,,,0.00,6.28,0.00,0,150,0,0,,,,0.00,0.00,0.00,0.00,10.16,1.07,0.58
1108721,0,1992-AUG-03,0,LTC,0.0400,0.0400,F,11.2,PICE,MAR,11.9,13.6,66,0,9,14.25,0.00,0.00,900,0,0,1,0.00,,0.00,39.41,5.68,5.34,5.40,0.00,0.00,0.00
1108721,1,2013-AUG-07,0,LTC,0.0400,0.0400,N,3.5,PICE,MAR,3.0,9.8,32,3,0,0.73,0.18,0.00,50,25,0,1,0.00,,0.00,1.52,0.23,0.39,0.30,0.31,0.05,0.06
1108726,0,1992-JUN-23,0,LTC,0.0400,0.0400,F,11.4,PICE,MAR,12.1,12.4,63,0,8,19.67,0.46,0.00,1550,50,0,2,0.08,0.12,0.24,51.44,7.42,7.17,7.81,1.05,0.17,0.17
1108726,1,2013-JUN-29,0,LTC,0.0400,0.0400,N,13.3,PICE,MAR,15.3,13.5,85,4,0,19.66,2.43,0.00,1200,175,0,1,0.00,,0.00,54.29,7.86,7.27,3.74,6.41,0.94,0.87
1108826,0,2006-JUL-10,0,LTC,0.0400,0.0400,F,,,,8.3,8.7,,,,0.87,0.00,0.00,75,0,0,2,0.64,0.92,0.91,1.63,0.32,0.31,0.19,0.00,0.00,0.00
1108826,0,2014-AUG-04,1,LTC,0.0400,0.0400,N,13.5,LARI,LAR,5.9,9.0,21,4,0,0.74,0.37,0.00,25,50,0,1,0.00,,0.00,1.21,0.26,0.30,0.11,0.63,0.10,0.04
1114666,0,2002-JUL-30,0,LTC,-1.0000,0.0400,F,,PICE,SPP,6.9,8.1,83,3,0,3.06,0.00,0.00,225,0,0,1,0.00,,0.00,4.48,0.77,2.01,2.23,0.00,0.00,0.00
1114726,0,2002-JUL-28,0,LTC,-1.0000,0.0400,F,17.5,PINU,CON,11.2,11.1,65,7,0,12.26,0.35,0.00,925,25,0,2,0.55,0.80,0.28,27.35,3.54,5.87,3.86,0.79,0.10,0.13
1114736,0,2005-JUL-10,0,LTC,-1.0000,0.0400,F,,PINU,CON,17.8,16.0,118,5,0,49.31,3.13,0.00,2950,300,0,1,0.00,,0.00,169.20,16.65,15.28,11.26,10.09,1.03,0.68
1114741,0,2005-JUL-09,0,LTC,-1.0000,0.0400,F,9.9,PICE,MAR,16.7,14.9,118,5,0,23.09,2.38,0.27,1575,200,25,3,0.27,0.25,0.48,70.68,11.33,6.20,5.65,5.46,0.89,0.55
1114761,0,2005-JUL-07,0,LTC,-1.0000,0.0400,F,18.8,PICE,GLA,23.4,22.2,133,5,2,28.08,4.44,0.24,800,150,25,5,1.15,0.71,1.15,103.51,14.66,13.24,7.41,12.11,1.45,1.49
1114771,0,2002-JUL-11,0,LTC,-1.0000,0.0400,F,,PINU,CON,4.6,,24,3,0,0.00,7.31,0.00,0,375,0,0,,,,0.00,0.00,0.00,0.00,20.25,1.00,1.80
1114846,0,2002-JUL-15,0,LTC,-1.0000,0.0400,F,17.9,POPU,TRE,20.2,17.3,61,5,0,26.99,0.00,0.00,1675,0,0,2,0.53,0.77,0.24,80.33,16.38,4.55,3.61,0.00,0.00,0.00
1115226,0,2004-JUL-08,0,LTC,0.0500,0.0500,F,6.6,PICE,MAR,8.2,8.3,75,2,1,3.08,0.14,0.00,380,20,0,1,0.00,,0.00,5.89,0.96,1.40,1.90,0.27,0.04,0.06
1115226,0,2010-JUN-27,1,LTC,0.0500,0.0500,N,6.7,PICE,MAR,8.9,8.5,81,2,1,3.74,0.15,0.00,440,20,0,1,0.00,,0.00,7.25,1.18,1.70,2.27,0.11,0.02,0.02
1115341,0,2014-JUL-23,0,LTC,0.0400,0.0400,N,6.8,PICE,MAR,8.0,7.8,140,4,0,0.61,0.00,0.00,75,0,0,1,0.00,,0.00,1.10,0.18,0.30,0.41,0.00,0.00,0.00
1115541,0,2005-JUL-23,0,LTC,0.0400,0.0400,F,9.4,PICE,MAR,8.2,7.7,43,9,1,0.96,0.00,0.00,125,0,0,2,0.50,0.72,0.62,1.67,0.26,0.45,0.59,0.00,0.00,0.00
1115541,0,2016-JUL-20,1,LTC,0.0400,0.0400,N,10.1,LARI,LAR,9.9,8.5,53,8,0,2.78,0.18,0.00,350,25,0,2,0.41,0.59,0.38,5.48,0.86,1.22,1.56,0.19,0.02,0.01
1115591,0,1996-JUN-07,0,LTC,0.0400,0.0400,F,,,,11.2,11.2,,,,0.81,2.37,0.00,100,50,0,1,0.00,,0.00,1.59,0.37,0.33,0.18,9.01,1.50,2.05
1115591,1,2013-SEP-19,0,LTC,0.0400,0.0400,N,19.7,PINU,BAN,16.1,14.8,34,8,0,21.54,1.30,0.00,825,150,0,5,1.34,0.83,1.14,57.92,8.75,9.92,5.30,2.63,0.19,0.37
1115691,0,2006-JUL-12,0,LTC,0.0400,0.0400,F,12.5,ACER,RUB,13.7,12.3,105,7,0,25.35,0.00,0.00,1100,0,0,5,0.94,0.59,1.06,66.03,9.80,20.10,7.15,0.00,0.00,0.00
1115691,1,2014-JUN-19,0,LTC,0.0400,0.0400,N,10.6,PICE,MAR,7.2,11.5,26,4,0,4.99,0.00,0.00,250,0,0,2,0.33,0.47,0.43,10.73,1.68,2.81,2.39,0.00,0.00,0.00
1121576,0,2001-AUG-21,0,LTC,-1.0000,0.0400,F,,ABIE,LAS,9.9,6.7,234,5,0,17.50,8.68,0.00,1150,475,0,1,0.00,,0.00,17.28,3.97,27.05,16.37,8.46,1.96,14.90
1121621,0,2001-AUG-24,0,LTC,-1.0000,0.0400,F,17.6,PICE,GLA,21.4,19.0,119,9,0,22.13,8.85,0.00,900,450,0,2,0.59,0.85,0.28,75.58,9.24,8.23,6.63,39.36,3.35,2.06
1121706,0,2001-JUL-18,0,LTC,-1.0000,0.0400,F,10.2,PICE,MAR,17.0,18.4,149,5,0,23.59,3.64,0.00,675,125,0,3,0.60,0.55,0.61,74.92,10.67,9.59,6.77,10.38,1.53,0.66
1121871,0,2006-AUG-27,0,LTS,0.0400,0.0400,F,8.0,PICE,MAR,9.0,8.8,88,5,0,2.94,0.00,0.00,300,0,0,2,0.29,0.41,0.40,4.77,0.95,1.55,1.70,0.00,0.00,0.00
1121871,1,2012-JUN-09,0,LTS,0.0400,0.0400,,10.4,PICE,MAR,13.5,10.2,95,9,0,3.11,0.16,0.00,325,25,0,2,0.27,0.39,0.39,7.01,1.09,1.25,1.49,0.24,0.04,0.10
1122121,0,2004-JUL-07,0,LTC,0.0500,0.0500,F,,,,,,,,,0.00,0.23,0.00,0,20,0,0,,,,0.00,0.00,0.00,0.00,0.60,0.09,0.08
1122221,0,2010-JUL-13,0,LTC,0.0400,0.0400,N,4.8,PICE,MAR,5.4,,138,6,0,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1122486,0,1996-JUN-11,0,LTC,0.0400,0.0400,F,11.1,PICE,MAR,12.7,11.8,96,0,9,20.52,0.00,0.00,1625,0,0,2,0.14,0.20,0.24,50.77,7.64,7.90,8.76,0.00,0.00,0.00
1122486,1,2013-JUN-30,0,LTC,0.0400,0.0400,N,10.9,PICE,MAR,10.8,10.8,53,4,0,9.92,0.00,0.00,925,0,0,1,0.00,,0.00,23.27,3.57,3.88,3.95,0.00,0.00,0.00
1122556,0,1997-JUL-23,0,LTC,0.0400,0.0400,F,16.1,ACER,SAH,17.0,17.4,65,0,1,8.79,0.00,0.00,150,0,0,3,0.87,0.79,1.12,36.26,4.70,12.74,1.92,0.00,0.00,0.00
