nfi_plot,loc_id,meas_num,smtree_species_num,smtree_genus,smtree_species,smtree_variety,smtree_percent
1334886,0,1,4,CHAM,NOO,,14
1334956,0,0,1,PICE,ENG,GLA,100
1334961,0,0,1,PICE,ENG,GLA,74
1334961,0,0,2,ABIE,LAS,,26
1334961,0,1,1,ABIE,LAS,,100
1334986,0,0,1,PICE,ENG,GLA,87
1334986,0,0,2,BETU,PAP,,10
1334986,0,0,3,ABIE,LAS,,3
1334986,0,1,1,PICE,ENG,GLA,100
1335001,0,0,1,ABIE,LAS,,100
1335001,0,1,1,ABIE,LAS,,83
1335001,0,1,2,PICE,ENG,,17
1335061,0,0,1,PINU,BAN,,91
1335061,0,0,2,PICE,GLA,,9
1335371,0,0,1,PICE,GLA,,100
1335371,0,1,1,PICE,GLA,,100
1335371,0,1,2,POPU,TRE,,0
1335536,0,0,1,POPU,TRE,,34
1335536,0,0,2,ABIE,BAL,,23
1335536,0,0,3,BETU,PAP,,17
1335536,0,0,4,PICE,GLA,,17
1335536,0,0,5,THUJ,OCC,,8
1335536,0,1,1,ABIE,BAL,,40
1335536,0,1,2,POPU,TRE,,26
1335536,0,1,3,PICE,GLA,,19
1335536,0,1,4,THUJ,OCC,,11
1335536,0,1,5,BETU,PAP,,4
1335811,0,0,1,FAGU,GRA,,100
1335811,0,1,1,FAGU,GRA,,99
1335811,0,1,2,FRAX,AME,,0
1335811,0,1,3,ACER,SAH,,0
1335816,0,0,1,ACER,SAH,,56
1335816,0,0,2,FAGU,GRA,,37
1335816,0,0,3,FRAX,AME,,7
1335816,0,1,1,ACER,SAH,,88
1335816,0,1,2,FAGU,GRA,,9
1335816,0,1,3,FRAX,AME,,3
1341751,0,0,1,CHAM,NOO,,71
1341751,0,0,2,TSUG,MER,,18
1341751,0,0,3,TSUG,HET,,11
1341751,0,1,1,CHAM,NOO,,84
1341751,0,1,2,TSUG,MER,,16
1341751,0,1,3,TSUG,HET,,1
1341776,0,0,1,TSUG,HET,,93
1341776,0,0,2,TSUG,MER,,7
1341776,0,1,1,TSUG,HET,,84
1341776,0,1,2,TSUG,MER,,16
1341951,0,0,1,PINU,CON,,75
1341951,0,0,2,ABIE,BAL,,25
1341961,0,0,1,PICE,GLA,,100
1342331,0,0,1,POPU,TRE,,100
1342331,0,1,1,POPU,TRE,,100
1342351,0,0,1,LARI,LAR,,34
1342351,0,0,2,PICE,MAR,,32
1342351,0,0,3,BETU,PUM,,21
1342351,0,0,4,ALNU,INC,RUG,12
1342351,0,0,5,AMEL,ALN,,0
1342351,0,1,1,LARI,LAR,,52
1342351,0,1,2,PICE,MAR,,48
1342376,0,0,1,POPU,TRE,,100
1342376,0,1,1,BETU,PAP,,47
1342376,0,1,2,POPU,TRE,,27
1342376,0,1,3,ACER,RUB,,25
1342376,0,1,4,POPU,BAL,,1
1342381,0,0,1,ACER,RUB,,67
1342381,0,0,2,BETU,PAP,,18
1342381,0,0,3,PICE,GLA,,15
1342381,0,1,1,ACER,RUB,,60
1342381,0,1,2,BETU,PAP,,32
1342381,0,1,3,PICE,GLA,,8
1342381,0,2,1,ACER,RUB,,96
1342381,0,2,2,BETU,PAP,,4
1348646,0,1,1,PICE,SIT,,80
1348646,0,1,2,TSUG,HET,,20
1348666,0,0,1,ABIE,AMA,,78
1348666,0,0,2,TSUG,MER,,22
1348666,0,1,1,ABIE,AMA,,86
1348666,0,1,2,TSUG,MER,,14
1348741,0,0,1,ABIE,LAS,,87
1348741,0,0,2,BETU,PAP,,14
1348741,0,1,1,ABIE,LAS,,100
1348746,0,0,1,PSEU,MEN,GLA,65
1348746,0,0,2,PICE,ENG,GLA,35
1348746,0,1,1,PSEU,MEN,GLA,54
1348746,0,1,2,POPU,TRE,,37
1348746,0,1,3,ABIE,LAS,,9
1348746,0,2,1,ABIE,LAS,,61
1348746,0,2,2,PSEU,MEN,,38
1348746,0,2,3,POPU,TRE,,2
1348756,0,1,1,PICE,ENG,,100
1348756,0,2,1,PICE,ENG,GLA,100
1348866,0,0,1,POPU,TRE,,69
1348866,0,0,2,BETU,PAP,,23
1348866,0,0,3,PICE,ENG,,5
1348866,0,0,4,PICE,GLA,,3
1349216,0,0,1,POPU,TRE,,100
1349216,0,1,1,POPU,TRE,,100
1349261,0,0,1,BETU,PAP,,50
1349261,0,0,2,LARI,LAR,,32
1349261,0,0,3,PICE,MAR,,16
1349261,0,0,4,PRUN,PEN,,2
1349261,0,1,1,BETU,PAP,,59
1349261,0,1,2,LARI,LAR,,41
1349541,0,0,1,ULMU,AME,,59
1349541,0,0,2,FRAX,AME,,35
1349541,0,0,3,ACER,SAH,,5
1349541,0,0,4,CARY,COR,,1
1349541,0,1,1,ULMU,AME,,51
1349541,0,1,2,ACER,SAH,,30
1349541,0,1,3,CARY,COR,,17
1349541,0,1,4,FRAX,AME,,2
1349571,0,0,1,ACER,SAC,,69
1349571,0,0,2,FRAX,AME,,28
1349571,0,0,3,POPU,TRE,,3
1349571,0,1,1,ACER,SAC,,51
1349571,0,1,2,FRAX,AME,,46
1349571,0,1,3,ULMU,AME,,3
1355561,0,0,1,ABIE,LAS,,66
1355561,0,0,2,PICE,SPP,,34
1355561,0,1,1,ABIE,LAS,,100
1355591,0,0,1,POPU,TRE,,100
1355591,0,1,1,POPU,TRE,,52
1355591,0,1,2,PICE,MAR,,25
1355591,0,1,3,PICE,ENG,GLA,23
1355611,0,1,1,PINU,CON,LAT,75
1355611,0,1,2,PICE,ENG,,19
1355611,0,1,3,PSEU,MEN,GLA,7
1355646,0,0,1,ABIE,LAS,,100
1355646,0,1,1,ABIE,LAS,,100
1355666,0,0,1,TSUG,HET,,42
1355666,0,0,2,THUJ,PLI,,26
1355666,0,0,3,PINU,CON,LAT,19
1355666,0,0,4,PICE,ENG,GLA,13
1355666,0,1,1,TSUG,HET,,39
1355666,0,1,2,THUJ,PLI,,36
1355666,0,1,3,PICE,ENG,GLA,25
1355721,0,0,1,PICE,ENG,,57
1355721,0,0,2,UNKN,SPP,,42
1355721,0,0,3,PINU,CON,,0
1355736,0,0,1,ABIE,LAS,,56
1355736,0,0,2,PICE,GLA,,39
1355736,0,0,3,ALNU,VIR,,5
1356096,0,0,1,POPU,TRE,,100
1356096,0,1,1,POPU,TRE,,100
1356106,0,0,1,PINU,BAN,,100
1362461,0,1,1,PICE,ENG,GLA,100
1362476,0,0,1,PICE,SPP,,100
1362476,0,1,1,POPU,TRE,,100
1362486,0,0,1,PICE,ENG,GLA,69
1362486,0,0,2,PINU,CON,LAT,31
1362486,0,1,1,PICE,ENG,GLA,91
1362486,0,1,2,PINU,CON,LAT,9
1362501,0,0,1,ABIE,LAS,,100
1363316,0,0,1,PINU,STR,,97
1363316,0,0,2,RHAM,CAT,,3
1369366,0,0,1,PINU,CON,LAT,100
1369366,0,1,1,PINU,CON,LAT,100
1369371,0,0,1,PINU,CON,LAT,64
1369371,0,0,2,PICE,MAR,,36
1369371,0,1,1,PINU,CON,LAT,61
1369371,0,1,2,PICE,MAR,,39
1369371,0,2,1,PINU,CON,LAT,68
1369371,0,2,2,PICE,MAR,,32
1369386,0,0,1,PINU,CON,LAT,95
1369386,0,0,2,POPU,TRE,,5
1369386,0,1,1,PINU,CON,LAT,58
1369386,0,1,2,POPU,TRE,,42
1369386,0,1,3,PICE,ENG,,0
1369496,0,0,1,ALNU,VIR,,41
1369496,0,0,2,ABIE,LAS,,30
1369496,0,0,3,PICE,GLA,,25
1369496,0,0,4,POPU,BAL,,3
1369496,0,0,5,SALI,SPP,,1
1369521,0,0,1,PICE,GLA,,82
1369521,0,0,2,POPU,TRE,,18
1376166,0,0,1,CHAM,NOO,,33
1376166,0,0,2,TSUG,HET,,26
1376166,0,0,3,TSUG,MER,,23
1376166,0,0,4,PICE,SIT,,10
1376166,0,0,5,ABIE,AMA,,8
1376271,0,0,1,PSEU,MEN,GLA,100
1376271,0,1,1,PINU,CON,,87
1376271,0,1,2,PICE,ENG,,13
1376296,0,0,1,ABIE,LAS,,100
1376296,0,1,1,ABIE,LAS,,100
1376306,0,0,1,THUJ,PLI,,85
1376306,0,0,2,PSEU,MEN,,15
1376306,0,1,1,THUJ,PLI,,52
1376306,0,1,2,TSUG,HET,,40
1376306,0,1,3,PSEU,MEN,,8
1377076,0,0,1,FRAX,AME,,76
1377076,0,0,2,POPU,TRE,,11
1377076,0,0,3,PRUN,SER,,7
1377076,0,0,4,ACER,SAC,,6
1383046,0,0,1,CHAM,NOO,,48
1383046,0,0,2,THUJ,PLI,,38
1383046,0,0,3,TSUG,HET,,8
1383046,0,0,4,ALNU,RUB,,4
1383046,0,0,5,TSUG,MER,,2
1383056,0,0,1,THUJ,PLI,,52
1383056,0,0,2,TSUG,HET,,48
1383061,0,0,1,ABIE,AMA,,76
1383061,0,0,2,TSUG,MER,,18
1383061,0,0,3,CHAM,NOO,,6
1383116,0,0,1,PICE,SPP,,100
1383116,0,1,1,PICE,ENG,,100
1383146,0,0,1,PSEU,MEN,GLA,100
1383146,0,1,1,PSEU,MEN,GLA,100
1383151,0,0,1,PINU,CON,LAT,39
1383151,0,0,2,PSEU,MEN,GLA,37
1383151,0,0,3,PICE,ENG,GLA,17
1383151,0,0,4,BETU,PAP,,7
1383151,0,1,1,PSEU,MEN,GLA,52
1383151,0,1,2,PINU,CON,LAT,48
1383151,0,2,1,PICE,ENG,,100
1389936,0,0,1,TSUG,HET,,100
1389946,0,0,1,ALNU,RUB,,100
1390161,0,0,1,PICE,MAR,,100
1396821,0,0,1,THUJ,PLI,,68
1396821,0,0,2,CHAM,NOO,,22
1396821,0,0,3,TSUG,HET,,7
1396821,0,0,4,TSUG,MER,,4
1396871,0,0,1,PINU,CON,LAT,95
1396871,0,0,2,PICE,ENG,GLA,5
1396871,0,1,1,PINU,CON,LAT,89
1396871,0,1,2,PICE,ENG,,11
1396896,0,0,1,PINU,CON,LAT,98
1396896,0,0,2,POPU,TRE,,2
1396896,0,1,1,PINU,CON,LAT,99
1396896,0,1,2,POPU,TRE,,1
1396931,0,0,1,PICE,SPP,,100
1396931,0,1,1,PICE,SPP,,100
1396931,0,2,1,PICE,ENG,,37
1396931,0,2,2,ABIE,LAS,,31
1396931,0,2,3,POPU,BAL,,29
1396931,0,2,4,PINU,CON,LAT,2
1396936,0,0,1,ABIE,LAS,,100
1396936,0,1,1,ABIE,LAS,,100
1397046,0,0,1,PICE,GLA,,100
1397046,1,0,1,PICE,GLA,,100
1403691,0,0,1,THUJ,PLI,,92
1403691,0,0,2,PINU,CON,CON,6
1403691,0,0,3,TSUG,HET,,2
1403701,0,0,1,TSUG,HET,,86
1403701,0,0,2,ABIE,AMA,,14
1403871,0,0,1,ABIE,LAS,,80
1403871,0,0,2,PICE,ENG,,20
1403871,0,1,1,ABIE,LAS,,100
1410631,0,0,1,PINU,CON,LAT,100
1410631,0,1,1,PINU,CON,LAT,100
1410686,0,0,1,PSEU,MEN,GLA,100
1410686,0,1,1,PSEU,MEN,,55
1410686,0,1,2,PINU,CON,LAT,27
1410686,0,1,3,POPU,TRE,,18
1410696,0,0,1,PSEU,MEN,GLA,100
1410696,0,1,1,PSEU,MEN,,100
1410756,0,1,1,POPU,TRI,,100
1410761,0,0,1,PICE,SPP,,37
1410761,0,0,2,PSEU,MEN,GLA,31
1410761,0,0,3,BETU,PAP,,25
1410761,0,0,4,ABIE,LAS,,7
1410761,0,1,1,PSEU,MEN,,47
1410761,0,1,2,PICE,ENG,GLA,29
1410761,0,1,3,ABIE,LAS,,13
1410761,0,1,4,BETU,PAP,,12
1417516,0,1,1,POPU,TRE,,100
1417521,0,0,1,PINU,CON,LAT,100
1417521,0,1,1,PINU,CON,LAT,99
1417521,0,1,2,PICE,ENG,,1
1417526,0,0,1,PINU,CON,LAT,100
1417526,0,1,1,PINU,CON,LAT,100
1417536,0,0,1,PINU,CON,LAT,100
1417536,0,1,1,PINU,CON,LAT,100
1417566,0,0,1,PINU,CON,LAT,100
1417566,0,1,1,PINU,CON,LAT,100
1417566,0,2,1,PINU,CON,LAT,100
1417576,0,0,1,PSEU,MEN,GLA,81
1417576,0,0,2,PINU,CON,LAT,19
1417576,0,1,1,PSEU,MEN,GLA,100
1417576,0,2,1,PSEU,MEN,,100
1417576,0,2,2,PICE,ENG,,0
1417611,0,0,1,TSUG,MER,,100
1424411,0,0,1,PINU,CON,LAT,100
1424411,0,1,1,PINU,CON,LAT,97
1424411,0,1,2,ABIE,LAS,,3
1424421,0,0,1,PINU,CON,LAT,100
1424456,0,0,1,PICE,SPP,,82
1424456,0,0,2,PINU,CON,LAT,14
1424456,0,0,3,PSEU,MEN,GLA,3
1424456,0,1,1,PICE,SPP,,80
1424456,0,1,2,PINU,CON,LAT,20
1424471,0,0,1,PSEU,MEN,GLA,100
1424471,0,1,1,PSEU,MEN,,100
1424571,1,0,1,POPU,TRE,,96
1424571,1,0,2,PICE,GLA,,4
1431281,0,0,1,PINU,CON,LAT,100
1431326,0,0,1,PSEU,MEN,GLA,100
1431371,0,0,1,TSUG,HET,,94
1431371,0,0,2,THUJ,PLI,,6
1431371,0,1,1,TAXU,BRE,,100
1431401,0,0,1,PICE,SPP,,65
1431401,0,0,2,ABIE,LAS,,35
1438116,0,0,1,TSUG,HET,,65
1438116,0,0,2,THUJ,PLI,,35
1438251,0,0,1,THUJ,PLI,,84
1438251,0,0,2,TSUG,HET,,16
1438251,0,1,1,THUJ,PLI,,74
1438251,0,1,2,TAXU,BRE,,26
1444996,0,0,1,TSUG,HET,,100
1445001,0,0,1,TSUG,HET,,56
1445001,0,0,2,THUJ,PLI,,44
1445086,0,0,1,PSEU,MEN,GLA,100
1445086,0,1,1,PSEU,MEN,,100
1445106,0,0,1,PSEU,MEN,GLA,51
1445106,0,0,2,BETU,PAP,,49
1445106,0,1,1,PSEU,MEN,GLA,62
1445106,0,1,2,BETU,PAP,,38
1445106,0,2,1,PSEU,MEN,,99
1445106,0,2,2,BETU,PAP,,1
1445166,0,0,1,ABIE,LAS,,100
1445166,0,1,1,ABIE,LAS,,100
1445171,0,0,1,ABIE,LAS,,100
1451876,0,0,1,TSUG,HET,,100
1451886,0,0,1,TSUG,HET,,71
1451886,0,0,2,ABIE,AMA,,27
1451886,0,0,3,THUJ,PLI,,2
1451976,0,0,1,PICE,SPP,,100
1451976,0,1,1,PINU,CON,,66
1451976,0,1,2,PICE,ENG,GLA,25
1451976,0,1,3,POPU,TRE,,9
1452016,0,0,1,THUJ,PLI,,100
1452016,0,1,1,THUJ,PLI,,100
1452066,0,0,1,PSEU,MEN,GLA,100
1458761,0,0,1,TSUG,HET,,100
1458951,0,0,1,PSEU,MEN,GLA,100
1458951,0,1,1,PSEU,MEN,,100
1465691,0,0,1,CHAM,NOO,,100
1465761,0,0,1,PSEU,MEN,GLA,100
1465761,0,1,1,PINU,CON,,95
1465761,0,1,2,PSEU,MEN,,6
1465821,0,0,1,ABIE,LAS,,52
1465821,0,0,2,PINU,ALB,,25
1465821,0,0,3,PICE,ENG,GLA,17
1465821,0,0,4,PINU,CON,,6
1465841,0,0,1,PICE,ENG,,100
1472531,0,1,1,TSUG,HET,,99
1472531,0,1,2,CHAM,NOO,,1
1472541,0,0,1,PSEU,MEN,MEN,71
1472541,0,0,2,PSEU,MEN,,29
1472691,0,0,1,ABIE,LAS,,50
1472691,0,0,2,LARI,OCC,,50
1472701,0,0,1,ABIE,LAS,,68
1472701,0,0,2,PICE,SPP,,32
1479401,0,0,1,TSUG,HET,,48
1479401,0,0,2,THUJ,PLI,,27
1479401,0,0,3,ALNU,RUB,,25
1479401,0,1,1,TSUG,HET,,71
1479401,0,1,2,THUJ,PLI,,17
1479401,0,1,3,ALNU,RUB,,12
1479401,0,2,1,TSUG,HET,,83
1479401,0,2,2,THUJ,PLI,,17
1479406,0,0,1,TAXU,BRE,,38
1479406,0,0,2,ABIE,AMA,,31
1479406,0,0,3,THUJ,PLI,,19
1479406,0,0,4,TSUG,HET,,9
1479406,0,0,5,CHAM,NOO,,4
1479406,0,1,1,TAXU,BRE,,76
1479406,0,1,2,ABIE,AMA,,21
1479406,0,1,3,THUJ,PLI,,2
1479406,0,1,4,TSUG,HET,,1
1479486,0,0,1,PINU,CON,,100
1479486,0,1,1,PINU,CON,,100
1479561,0,1,1,PICE,ENG,GLA,100
1479566,0,0,1,ABIE,LAS,,80
1479566,0,0,2,PICE,ENG,GLA,9
1479566,0,0,3,TSUG,MER,,8
1479566,0,0,4,PICE,ENG,,3
1479566,0,1,1,ABIE,LAS,,99
1479566,0,1,2,PICE,ENG,,1
1479586,0,0,1,PSEU,MEN,,100
1486291,0,0,1,ABIE,AMA,,85
1486291,0,0,2,CHAM,NOO,,15
1486291,0,1,1,ABIE,AMA,,100
1486426,0,0,1,ABIE,LAS,,100
1486426,0,1,1,ABIE,LAS,,69
1486426,0,1,2,PICE,ENG,GLA,21
1486426,0,1,3,PSEU,MEN,GLA,9
1486426,0,1,4,PINU,MON,,1
1486426,0,1,5,POPU,TRI,,0
1486451,0,0,1,ABIE,LAS,,100
1486451,0,1,1,ABIE,LAS,,100
1486476,0,0,1,PINU,CON,LAT,90
1486476,0,0,2,PINU,CON,,7
1486476,0,0,3,PSEU,MEN,GLA,2
1486476,0,0,4,LARI,OCC,,1
1486476,0,1,1,PINU,CON,,100
1493196,0,0,1,ARBU,MEN,,100
1493211,0,0,1,THUJ,PLI,,100
1493241,0,0,1,TSUG,HET,,78
1493241,0,0,2,THUJ,PLI,,22
1493241,0,1,1,TSUG,HET,,78
1493241,0,1,2,THUJ,PLI,,22
1493241,0,2,1,TSUG,HET,,95
1493241,0,2,2,THUJ,PLI,,5
1493286,0,1,1,PINU,PON,,100
1493316,0,0,1,PICE,ENG,GLA,63
1493316,0,0,2,ABIE,LAS,,28
1493316,0,0,3,TSUG,HET,,9
1493316,0,1,1,PICE,ENG,GLA,93
1493316,0,1,2,ABIE,LAS,,6
1493316,0,1,3,TSUG,HET,,1
1493341,0,0,1,ABIE,LAS,,100
1493381,0,0,1,ABIE,LAS,,100
1493381,0,1,1,ABIE,LAS,,100
1500046,0,0,1,CHAM,NOO,,44
1500046,0,0,2,THUJ,PLI,,33
1500046,0,0,3,TSUG,HET,,21
1500046,0,0,4,TSUG,MER,,2
1500046,0,1,1,CHAM,NOO,,51
1500046,0,1,2,TSUG,HET,,33
1500046,0,1,3,THUJ,PLI,,17
1500051,0,0,1,CHAM,NOO,,100
1500051,0,1,1,CHAM,NOO,,100
1500066,0,0,1,TSUG,HET,,51
1500066,0,0,2,ABIE,AMA,,49
1500066,0,1,1,ABIE,AMA,,93
1500066,0,1,2,CHAM,NOO,,4
1500066,0,1,3,TSUG,HET,,3
1500066,0,1,4,TSUG,MER,,0
1500201,0,0,1,PSEU,MEN,GLA,65
1500201,0,0,2,THUJ,PLI,,35
1500201,0,1,1,THUJ,PLI,,58
1500201,0,1,2,PSEU,MEN,GLA,42
1500201,0,1,3,ABIE,GRA,,0
1500241,0,0,1,PICE,ENG,,62
1500241,0,0,2,LARI,OCC,,31
1500241,0,0,3,ABIE,LAS,,7
1500241,0,1,1,LARI,OCC,,82
1500241,0,1,2,ABIE,LAS,,18
1506946,0,0,1,PSEU,MEN,MEN,100
1506946,0,1,1,PSEU,MEN,,100
1507026,0,0,1,PSEU,MEN,,54
1507026,0,0,2,ABIE,LAS,,22
1507026,0,0,3,PINU,CON,,16
1507026,0,0,4,PICE,SPP,,8
1507026,0,1,1,PSEU,MEN,,60
1507026,0,1,2,PINU,CON,LAT,40
1507051,0,0,1,PICE,SPP,,100
1507051,0,1,1,PINU,CON,,100
1507066,0,0,1,PSEU,MEN,GLA,47
1507066,0,0,2,PRUN,SPP,,34
1507066,0,0,3,BETU,PAP,,19
1507066,0,1,1,PSEU,MEN,,66
1507066,0,1,2,BETU,PAP,,20
1507066,0,1,3,PRUN,VIR,,14
1507071,0,1,1,PSEU,MEN,,100
1513916,0,0,1,PINU,CON,LAT,100
1520716,0,0,1,TSUG,HET,,89
1520716,0,0,2,PSEU,MEN,MEN,8
1520716,0,0,3,ALNU,RUB,,3
1520716,0,1,1,TSUG,HET,,100
1534491,0,0,1,PSEU,MEN,MEN,100
1534491,0,1,1,PSEU,MEN,,100
1534491,0,2,1,TSUG,HET,,49
1534491,0,2,2,PSEU,MEN,,27
1534491,0,2,3,THUJ,PLI,,24
