nfi_plot,loc_id,meas_num,species_num,genus,species,variety,species_ltrel
634156,0,0,1,PICE,MAR,,0.960
634156,0,0,2,LARI,LAR,,0.040
634156,0,1,1,PICE,MAR,,0.957
634156,0,1,2,LARI,LAR,,0.043
641001,0,0,1,PICE,MAR,,0.867
641001,0,0,2,ABIE,BAL,,0.089
641001,0,0,3,LARI,LAR,,0.044
641001,0,1,1,PICE,MAR,,0.833
641001,0,1,2,ABIE,BAL,,0.119
641001,0,1,3,LARI,LAR,,0.048
641016,0,0,1,PICE,MAR,,1.000
647866,0,0,1,PICE,MAR,,1.000
647866,0,1,1,PICE,MAR,,1.000
647876,0,0,1,PICE,MAR,,1.000
647876,0,1,1,PICE,MAR,,0.966
647876,0,1,2,ABIE,BAL,,0.034
647886,0,0,1,PICE,MAR,,0.969
647886,0,0,2,ABIE,BAL,,0.031
647886,0,1,1,PICE,MAR,,0.968
647886,0,1,2,ABIE,BAL,,0.032
647896,0,0,1,PICE,MAR,,1.000
647896,0,1,1,PICE,MAR,,1.000
647911,0,0,1,PICE,MAR,,0.667
647911,0,0,2,LARI,LAR,,0.333
647911,0,1,1,PICE,MAR,,0.609
647911,0,1,2,LARI,LAR,,0.391
647926,0,0,1,PICE,MAR,,0.610
647926,0,0,2,ABIE,BAL,,0.390
647926,0,1,1,PICE,MAR,,0.571
647926,0,1,2,ABIE,BAL,,0.429
654746,0,0,1,PICE,MAR,,0.947
654746,0,0,2,ABIE,BAL,,0.053
654781,0,0,1,PICE,MAR,,0.730
654781,0,0,2,PICE,GLA,,0.243
654781,0,0,3,ABIE,BAL,,0.027
654781,0,1,1,PICE,MAR,,0.697
654781,0,1,2,PICE,GLA,,0.273
654781,0,1,3,ABIE,BAL,,0.030
654811,0,0,1,PICE,MAR,,0.722
654811,0,0,2,ABIE,BAL,,0.278
654811,0,1,1,PICE,MAR,,0.722
654811,0,1,2,ABIE,BAL,,0.222
654811,0,1,3,LARI,LAR,,0.056
654821,0,0,1,ABIE,BAL,,0.911
654821,0,0,2,PICE,GLA,,0.089
654821,0,1,1,ABIE,BAL,,0.913
654821,0,1,2,PICE,GLA,,0.087
668506,0,0,1,PICE,MAR,,0.897
668506,0,0,2,ABIE,BAL,,0.103
668596,0,0,1,PICE,MAR,,0.700
668596,0,0,2,ABIE,BAL,,0.300
668596,0,1,1,PICE,MAR,,0.745
668596,0,1,2,ABIE,BAL,,0.255
668691,0,0,1,PICE,MAR,,0.750
668691,0,0,2,ABIE,BAL,,0.250
668691,0,1,1,PICE,MAR,,0.818
668691,0,1,2,ABIE,BAL,,0.182
675546,0,0,1,PICE,MAR,,0.800
675546,0,0,2,LARI,LAR,,0.200
675546,0,1,1,PICE,MAR,,0.667
675546,0,1,2,LARI,LAR,,0.333
682421,0,0,1,PICE,MAR,,0.970
682421,0,0,2,LARI,LAR,,0.030
682421,0,1,1,LARI,LAR,,1.000
682436,0,0,1,PICE,MAR,,0.950
682436,0,0,2,ABIE,BAL,,0.050
682436,0,1,1,PICE,MAR,,0.889
682436,0,1,2,ABIE,BAL,,0.056
682436,0,1,3,LARI,LAR,,0.056
682441,0,0,1,PICE,MAR,,0.935
682441,0,0,2,ABIE,BAL,,0.065
682441,0,1,1,PICE,MAR,,0.932
682441,0,1,2,ABIE,BAL,,0.068
689141,0,0,1,PICE,MAR,,0.906
689141,0,0,2,ABIE,BAL,,0.094
689251,0,0,1,ABIE,BAL,,0.513
689251,0,0,2,PICE,MAR,,0.436
689251,0,0,3,BETU,PAP,,0.051
689251,0,1,1,ABIE,BAL,,0.487
689251,0,1,2,PICE,MAR,,0.462
689251,0,1,3,BETU,PAP,,0.051
689336,0,0,1,PICE,MAR,,1.000
689336,0,1,1,PICE,MAR,,1.000
696021,0,0,1,PICE,MAR,,0.958
696021,0,0,2,ABIE,BAL,,0.042
696021,0,1,1,PICE,MAR,,0.958
696021,0,1,2,ABIE,BAL,,0.042
696121,0,0,1,ABIE,BAL,,0.750
696121,0,0,2,PICE,MAR,,0.250
696121,0,1,1,ABIE,BAL,,0.818
696121,0,1,2,PICE,MAR,,0.182
696151,0,0,1,ABIE,BAL,,0.571
696151,0,0,2,PICE,MAR,,0.429
696151,0,1,1,ABIE,BAL,,0.545
696151,0,1,2,PICE,MAR,,0.455
696201,0,0,1,PICE,MAR,,1.000
696201,0,1,1,PICE,MAR,,1.000
702906,0,0,1,PICE,MAR,,0.875
702906,0,0,2,ABIE,BAL,,0.107
702906,0,0,3,SALI,SPP,,0.018
702906,0,1,1,PICE,MAR,,0.953
702906,0,1,2,ABIE,BAL,,0.047
709886,0,0,1,ABIE,BAL,,0.909
709886,0,0,2,PICE,MAR,,0.091
709886,0,1,1,ABIE,BAL,,0.909
709886,0,1,2,PICE,MAR,,0.091
716766,0,0,1,ABIE,BAL,,0.594
716766,0,0,2,PICE,MAR,,0.375
716766,0,0,3,PICE,GLA,,0.031
716766,0,1,1,ABIE,BAL,,0.576
716766,0,1,2,PICE,MAR,,0.424
716796,0,0,1,PICE,MAR,,0.641
716796,0,0,2,ABIE,BAL,,0.359
716796,0,1,1,PICE,MAR,,0.685
716796,0,1,2,ABIE,BAL,,0.315
716806,0,0,1,PICE,MAR,,1.000
716806,0,1,1,PICE,MAR,,1.000
716841,0,0,1,PICE,MAR,,0.944
716841,0,0,2,LARI,LAR,,0.037
716841,0,0,3,ABIE,BAL,,0.019
716841,0,1,1,PICE,MAR,,0.958
716841,0,1,2,ABIE,BAL,,0.021
716841,0,1,3,LARI,LAR,,0.021
723546,0,0,1,PICE,MAR,,0.671
723546,0,0,2,ABIE,BAL,,0.329
723666,0,0,1,PICE,MAR,,1.000
723716,0,0,1,ABIE,BAL,,1.000
723716,0,1,1,PICE,MAR,,1.000
730571,0,0,1,PICE,MAR,,0.671
730571,0,0,2,ABIE,BAL,,0.214
730571,0,0,3,BETU,PAP,,0.071
730571,0,0,4,POPU,TRE,,0.029
730571,0,0,5,LARI,LAR,,0.014
744171,0,0,1,PICE,MAR,,0.925
744171,0,0,2,ABIE,BAL,,0.075
744171,0,1,1,PICE,MAR,,0.892
744171,0,1,2,ABIE,BAL,,0.108
744316,0,0,1,ABIE,BAL,,0.523
744316,0,0,2,PICE,MAR,,0.477
744316,0,1,1,ABIE,BAL,,0.500
744316,0,1,2,PICE,MAR,,0.500
771831,0,0,1,PICE,GLA,,0.533
771831,0,0,2,ABIE,BAL,,0.267
771831,0,0,3,BETU,PAP,,0.200
777571,0,0,1,PICE,MAR,,1.000
778621,0,0,1,ABIE,BAL,,0.567
778621,0,0,2,PICE,GLA,,0.333
778621,0,0,3,BETU,PAP,,0.067
778621,0,0,4,PICE,MAR,,0.033
778621,1,0,1,ABIE,BAL,,0.875
778621,1,0,2,BETU,PAP,,0.125
784461,0,0,1,PICE,GLA,,1.000
785506,0,0,1,ABIE,BAL,,0.630
785506,0,0,2,PICE,MAR,,0.370
785506,1,0,1,ABIE,BAL,,0.491
785506,1,0,2,PICE,MAR,,0.340
785506,1,0,3,PICE,GLA,,0.113
785506,1,0,4,SALI,HUM,,0.038
785506,1,0,5,BETU,PAP,,0.019
791331,0,0,1,PICE,MAR,,1.000
798221,0,0,1,PICE,GLA,,1.000
805121,0,0,1,PICE,GLA,,1.000
805126,0,0,1,PICE,MAR,,0.667
805126,0,0,2,PICE,GLA,,0.333
805141,0,0,1,PICE,GLA,,0.667
805141,0,0,2,PICE,MAR,,0.333
806156,0,0,1,ABIE,BAL,,0.462
806156,0,0,2,PICE,MAR,,0.308
806156,0,0,3,PICE,GLA,,0.192
806156,0,0,4,BETU,PAP,,0.038
806156,0,1,1,ABIE,BAL,,0.686
806156,0,1,2,PICE,MAR,,0.171
806156,0,1,3,PICE,GLA,,0.114
806156,0,1,4,BETU,PAP,,0.029
812001,0,0,1,PICE,GLA,,1.000
812016,0,0,1,PICE,GLA,,1.000
812056,0,0,1,PICE,GLA,,0.944
812056,0,0,2,PICE,MAR,,0.056
825796,0,0,1,PICE,GLA,,0.500
825796,0,0,2,PICE,MAR,,0.500
832646,0,0,1,PICE,GLA,,0.500
832646,0,0,2,PICE,MAR,,0.500
832656,0,0,1,PICE,GLA,,0.700
832656,0,0,2,PICE,MAR,,0.200
832656,0,0,3,LARI,LAR,,0.100
833646,0,0,1,PICE,MAR,,1.000
833646,0,1,1,PICE,MAR,,1.000
839536,0,0,1,PICE,GLA,,1.000
839566,0,0,1,PICE,GLA,,1.000
846411,0,0,1,PICE,MAR,,1.000
846436,0,0,1,PICE,MAR,,1.000
846466,0,0,1,PICE,GLA,,0.800
846466,0,0,2,LARI,LAR,,0.200
853296,0,0,1,PICE,GLA,,1.000
853326,0,0,1,PICE,GLA,,0.889
853326,0,0,2,PICE,MAR,,0.111
853346,0,0,1,PICE,GLA,,0.900
853346,0,0,2,LARI,LAR,,0.100
854281,0,0,1,ABIE,BAL,,0.633
854281,0,0,2,PICE,MAR,,0.367
854281,1,0,1,ABIE,BAL,,0.783
854281,1,0,2,PICE,MAR,,0.217
854321,0,0,1,PICE,GLA,,0.938
854321,0,0,2,ABIE,BAL,,0.063
861151,0,0,1,ABIE,BAL,,0.762
861151,0,0,2,PICE,GLA,,0.190
861151,0,0,3,PICE,MAR,,0.048
861151,0,1,1,ABIE,BAL,,0.810
861151,0,1,2,PICE,GLA,,0.143
861151,0,1,3,PICE,MAR,,0.048
867091,0,0,1,PICE,GLA,,1.000
873921,0,0,1,PICE,MAR,,1.000
873961,0,0,1,PICE,GLA,,0.643
873961,0,0,2,PICE,MAR,,0.357
874051,0,0,1,PICE,GLA,,0.800
874051,0,0,2,PICE,MAR,,0.200
880806,0,0,1,LARI,LAR,,0.500
880806,0,0,2,PICE,MAR,,0.500
880821,0,0,1,PICE,MAR,,0.833
880821,0,0,2,LARI,LAR,,0.167
880841,0,0,1,PICE,MAR,,1.000
880846,0,0,1,PICE,MAR,,1.000
880886,0,0,1,PICE,MAR,,0.571
880886,0,0,2,PICE,GLA,,0.429
881761,0,0,1,ABIE,BAL,,1.000
881766,0,0,1,ABIE,BAL,,1.000
881766,1,0,1,ABIE,BAL,,0.600
881766,1,0,2,BETU,PAP,,0.400
881786,0,0,1,ABIE,BAL,,0.918
881786,0,0,2,PICE,GLA,,0.082
881786,0,1,1,ABIE,BAL,,0.920
881786,0,1,2,PICE,GLA,,0.080
881936,0,0,1,ABIE,BAL,,0.284
881936,0,0,2,PICE,MAR,,0.284
881936,0,0,3,ACER,RUB,,0.239
881936,0,0,4,PICE,GLA,,0.090
881936,0,0,5,BETU,PAP,,0.060
881936,0,0,6,PICE,RUB,,0.045
881936,0,1,1,ACER,RUB,,0.364
881936,0,1,2,PICE,MAR,,0.364
881936,0,1,3,ABIE,BAL,,0.114
881936,0,1,4,PICE,GLA,,0.091
881936,0,1,5,BETU,PAP,,0.068
887701,0,0,1,PICE,MAR,,1.000
887711,0,0,1,PICE,MAR,,0.953
887711,0,0,2,PICE,GLA,,0.047
887751,0,0,1,PICE,MAR,,0.737
887751,0,0,2,PICE,GLA,,0.211
887751,0,0,3,LARI,LAR,,0.053
887761,0,0,1,PICE,GLA,,0.833
887761,0,0,2,PICE,MAR,,0.167
894591,0,0,1,BETU,NEO,,0.429
894591,0,0,2,PICE,MAR,,0.429
894591,0,0,3,POPU,TRE,,0.143
895586,0,0,1,POPU,TRE,,0.708
895586,0,0,2,ABIE,BAL,,0.185
895586,0,0,3,PICE,GLA,,0.077
895586,0,0,4,ACER,RUB,,0.015
895586,0,0,5,BETU,PAP,,0.015
895611,0,0,1,ABIE,BAL,,0.861
895611,0,0,2,BETU,PAP,,0.111
895611,0,0,3,PICE,GLA,,0.028
901506,0,0,1,LARI,LAR,,0.667
901506,0,0,2,PICE,MAR,,0.333
901546,0,0,1,PICE,GLA,,0.556
901546,0,0,2,PICE,MAR,,0.444
901566,0,0,1,PICE,MAR,,1.000
902356,0,0,1,PICE,MAR,,0.929
902356,0,0,2,LARI,LAR,,0.071
902356,0,1,1,PICE,MAR,,0.929
902356,0,1,2,LARI,LAR,,0.071
902421,0,0,1,PICE,MAR,,0.556
902421,0,0,2,ABIE,BAL,,0.426
902421,0,0,3,PICE,GLA,,0.019
902421,1,0,1,PICE,MAR,,0.780
902421,1,0,2,ABIE,BAL,,0.220
908331,0,0,1,PICE,MAR,,1.000
909276,0,0,1,PICE,MAR,,0.538
909276,0,0,2,ABIE,BAL,,0.192
909276,0,0,3,PICE,GLA,,0.154
909276,0,0,4,POPU,TRE,,0.115
909276,1,0,1,ABIE,BAL,,0.818
909276,1,0,2,PICE,MAR,,0.182
909336,0,0,1,SORB,AME,,0.538
909336,0,0,2,BETU,PAP,,0.308
909336,0,0,3,ABIE,BAL,,0.077
909336,0,0,4,PICE,GLA,,0.077
909466,0,0,1,ABIE,BAL,,0.625
909466,0,0,2,PRUN,PEN,,0.250
909466,0,0,3,BETU,PAP,,0.125
909466,0,1,1,ABIE,BAL,,0.700
909466,0,1,2,PRUN,PEN,,0.250
909466,0,1,3,BETU,PAP,,0.050
909476,0,0,1,ABIE,BAL,,0.763
909476,0,0,2,ACER,RUB,,0.102
909476,0,0,3,PICE,MAR,,0.102
909476,0,0,4,BETU,PAP,,0.017
909476,0,0,5,PICE,RUB,,0.017
909476,0,1,1,ABIE,BAL,,0.732
909476,0,1,2,ACER,RUB,,0.143
909476,0,1,3,PICE,MAR,,0.107
909476,0,1,4,BETU,PAP,,0.018
915266,0,0,1,BETU,NEO,,1.000
916121,0,0,1,PINU,BAN,,1.000
916121,1,0,1,PICE,MAR,,1.000
916166,0,0,1,PICE,MAR,,0.563
916166,0,0,2,ABIE,BAL,,0.438
916171,0,0,1,PICE,MAR,,0.962
916171,0,0,2,ABIE,BAL,,0.038
916171,0,1,1,PICE,MAR,,0.950
916171,0,1,2,ABIE,BAL,,0.050
916316,0,0,1,LARI,LAR,,0.543
916316,0,0,2,ACER,RUB,,0.314
916316,0,0,3,PICE,GLA,,0.114
916316,0,0,4,BETU,PAP,,0.029
916316,0,1,1,ACER,RUB,,0.625
916316,0,1,2,BETU,POP,,0.125
916316,0,1,3,PICE,GLA,,0.100
916316,0,1,4,BETU,PAP,,0.075
916316,0,1,5,LARI,LAR,,0.050
916316,0,1,6,ABIE,BAL,,0.025
916351,0,0,1,ACER,RUB,,0.667
916351,0,0,2,BETU,ALL,,0.286
916351,0,0,3,ABIE,BAL,,0.048
916351,0,1,1,ACER,RUB,,0.611
916351,0,1,2,BETU,ALL,,0.333
916351,0,1,3,ABIE,BAL,,0.056
922181,0,0,1,PICE,GLA,,0.600
922181,0,0,2,PICE,MAR,,0.400
923096,0,0,1,POPU,TRE,,0.368
923096,0,0,2,BETU,PAP,,0.237
923096,0,0,3,ABIE,BAL,,0.211
923096,0,0,4,ACER,RUB,,0.158
923096,0,0,5,PICE,GLA,,0.026
923201,0,0,1,ABIE,BAL,,0.682
923201,0,0,2,ACER,RUB,,0.182
923201,0,0,3,PICE,GLA,,0.068
923201,0,0,4,PICE,RUB,,0.068
923201,0,1,1,ABIE,BAL,,0.483
923201,0,1,2,ACER,RUB,,0.207
923201,0,1,3,PICE,GLA,,0.172
923201,0,1,4,PICE,MAR,,0.103
923201,0,1,5,PICE,RUB,,0.034
929016,0,0,1,PICE,MAR,,1.000
929016,0,1,1,PICE,MAR,,1.000
929021,0,1,1,PICE,MAR,,1.000
929061,0,0,1,PICE,GLA,,0.500
929061,0,0,2,PICE,MAR,,0.500
929061,0,1,1,PICE,GLA,,0.500
929061,0,1,2,PICE,MAR,,0.500
929066,0,0,1,PICE,MAR,,0.889
929066,0,0,2,PICE,GLA,,0.111
929901,0,0,1,PICE,MAR,,0.733
929901,0,0,2,PINU,BAN,,0.244
929901,0,0,3,BETU,PAP,,0.022
929901,0,1,1,PICE,MAR,,0.826
929901,0,1,2,PINU,BAN,,0.130
929901,0,1,3,BETU,PAP,,0.043
929911,0,0,1,PICE,MAR,,1.000
929911,0,1,1,PICE,MAR,,0.941
929911,0,1,2,ABIE,BAL,,0.059
930101,0,0,1,ACER,RUB,,0.444
930101,0,0,2,ABIE,BAL,,0.222
930101,0,0,3,PICE,RUB,,0.222
930101,0,0,4,PICE,GLA,,0.111
930101,0,1,1,ABIE,BAL,,0.400
930101,0,1,2,ACER,RUB,,0.400
930101,0,1,3,PICE,GLA,,0.200
935891,0,0,1,PICE,MAR,,1.000
936756,0,0,1,PICE,MAR,,0.857
936756,0,0,2,ABIE,BAL,,0.095
936756,0,0,3,BETU,PAP,,0.048
936756,0,1,1,PICE,MAR,,0.840
936756,0,1,2,ABIE,BAL,,0.120
936756,0,1,3,BETU,PAP,,0.040
936761,0,0,1,PICE,MAR,,0.966
936761,0,0,2,LARI,LAR,,0.034
936761,0,1,1,PICE,MAR,,0.964
936761,0,1,2,LARI,LAR,,0.036
936786,0,0,1,PICE,MAR,,0.853
936786,0,0,2,ABIE,BAL,,0.147
936786,1,0,1,ABIE,BAL,,0.630
936786,1,0,2,PICE,MAR,,0.348
936786,1,0,3,PICE,GLA,,0.022
936896,0,0,1,ABIE,BAL,,0.532
936896,0,0,2,PICE,MAR,,0.277
936896,0,0,3,ACER,RUB,,0.128
936896,0,0,4,BETU,PAP,,0.064
936896,0,1,1,ACER,RUB,,1.000
943691,0,0,1,ABIE,BAL,,0.847
943691,0,0,2,PICE,MAR,,0.102
943691,0,0,3,BETU,PAP,,0.051
943691,1,0,1,ABIE,BAL,,0.619
943691,1,0,2,PICE,MAR,,0.262
943691,1,0,3,BETU,PAP,,0.119
943746,0,0,1,BETU,PAP,,0.600
943746,0,0,2,PICE,GLA,,0.200
943746,0,0,3,PRUN,PEN,,0.200
943766,0,0,1,PICE,MAR,,0.729
943766,0,0,2,ABIE,BAL,,0.146
943766,0,0,3,ACER,RUB,,0.125
943766,0,1,1,PICE,MAR,,0.711
943766,0,1,2,ACER,RUB,,0.156
943766,0,1,3,ABIE,BAL,,0.133
949656,0,0,1,PICE,MAR,,0.952
949656,0,0,2,PICE,GLA,,0.048
949656,0,1,1,PICE,MAR,,0.953
949656,0,1,2,PICE,GLA,,0.047
950551,0,0,1,ABIE,BAL,,0.353
950551,0,0,2,PICE,MAR,,0.294
950551,0,0,3,POPU,TRE,,0.235
950551,0,0,4,BETU,PAP,,0.118
950551,1,0,1,ABIE,BAL,,0.625
950551,1,0,2,PICE,MAR,,0.375
950576,0,0,1,PICE,MAR,,0.591
950576,0,0,2,PINU,BAN,,0.409
950576,1,0,1,PICE,GLA,,0.438
950576,1,0,2,BETU,PAP,,0.313
950576,1,0,3,ABIE,BAL,,0.250
950636,0,0,1,ACER,RUB,,0.645
950636,0,0,2,FAGU,GRA,,0.161
950636,0,0,3,BETU,ALL,,0.113
950636,0,0,4,ABIE,BAL,,0.048
950636,0,0,5,ACER,SAC,,0.016
950636,0,0,6,ACER,SAH,,0.016
950636,0,1,1,ACER,RUB,,0.541
950636,0,1,2,ABIE,BAL,,0.164
950636,0,1,3,FAGU,GRA,,0.148
950636,0,1,4,BETU,ALL,,0.115
950636,0,1,5,ACER,PEN,,0.016
950636,0,1,6,ACER,SAC,,0.016
956641,0,0,1,PICE,MAR,,0.750
956641,0,0,2,PICE,GLA,,0.250
957376,0,0,1,ABIE,BAL,,0.588
957376,0,0,2,BETU,PAP,,0.265
957376,0,0,3,PICE,MAR,,0.147
957376,1,0,1,PICE,MAR,,0.714
957376,1,0,2,ABIE,BAL,,0.257
957376,1,0,3,BETU,PAP,,0.029
957406,0,0,1,ABIE,BAL,,0.512
957406,0,0,2,BETU,PAP,,0.341
957406,0,0,3,PICE,MAR,,0.146
957406,1,0,1,PICE,MAR,,0.900
957406,1,0,2,POPU,TRE,,0.060
957406,1,0,3,BETU,PAP,,0.040
957441,0,0,1,ABIE,BAL,,0.520
957441,0,0,2,PICE,MAR,,0.480
957441,1,0,1,PICE,MAR,,1.000
957571,0,0,1,PICE,MAR,,0.634
957571,0,0,2,ABIE,BAL,,0.341
957571,0,0,3,ACER,RUB,,0.024
957571,0,1,1,ABIE,BAL,,0.525
957571,0,1,2,PICE,MAR,,0.475
957621,0,0,1,PICE,RUB,,0.649
957621,0,0,2,ABIE,BAL,,0.135
957621,0,0,3,ACER,RUB,,0.108
957621,0,0,4,LARI,LAR,,0.041
957621,0,0,5,PINU,STR,,0.027
957621,0,0,6,TSUG,CAN,,0.027
957621,0,0,7,POPU,GRA,,0.014
957621,0,1,1,PICE,RUB,,0.632
957621,0,1,2,ACER,RUB,,0.158
957621,0,1,3,ABIE,BAL,,0.123
957621,0,1,4,LARI,LAR,,0.053
957621,0,1,5,PINU,STR,,0.035
963446,0,0,1,POPU,BAL,,0.750
963446,0,0,2,PICE,GLA,,0.250
963446,0,1,1,PICE,GLA,,0.750
963446,0,1,2,POPU,BAL,,0.250
963511,0,0,1,PICE,MAR,,0.714
963511,0,0,2,PICE,GLA,,0.286
963511,0,1,1,PICE,MAR,,0.765
963511,0,1,2,PICE,GLA,,0.235
963521,0,0,1,PICE,GLA,,0.750
963521,0,0,2,PICE,MAR,,0.250
964391,0,0,1,BETU,PAP,,0.444
964391,0,0,2,ABIE,BAL,,0.206
964391,0,0,3,ACER,RUB,,0.095
964391,0,0,4,PICE,GLA,,0.095
964391,0,0,5,POPU,TRE,,0.079
964391,0,0,6,ACER,PEN,,0.063
964391,0,0,7,PICE,RUB,,0.016
964391,0,1,1,BETU,PAP,,0.449
964391,0,1,2,ABIE,BAL,,0.265
964391,0,1,3,PICE,GLA,,0.102
964391,0,1,4,POPU,TRE,,0.102
964391,0,1,5,ACER,RUB,,0.041
964391,0,1,6,ACER,PEN,,0.020
964391,0,1,7,PICE,RUB,,0.020
964406,0,0,1,ACER,RUB,,0.345
964406,0,0,2,BETU,PAP,,0.273
964406,0,0,3,ABIE,BAL,,0.200
964406,0,0,4,BETU,ALL,,0.073
964406,0,0,5,PICE,RUB,,0.055
964406,0,0,6,PICE,MAR,,0.036
964406,0,0,7,ACER,PEN,,0.018
964406,0,1,1,ACER,RUB,,0.404
964406,0,1,2,BETU,PAP,,0.255
964406,0,1,3,ABIE,BAL,,0.170
964406,0,1,4,BETU,ALL,,0.064
964406,0,1,5,PICE,MAR,,0.043
964406,0,1,6,PICE,RUB,,0.043
964406,0,1,7,ACER,PEN,,0.021
964446,0,0,1,ABIE,BAL,,0.500
964446,0,0,2,BETU,PAP,,0.500
964446,0,1,1,BETU,PAP,,0.510
964446,0,1,2,PICE,MAR,,0.265
964446,0,1,3,ABIE,BAL,,0.163
964446,0,1,4,ACER,RUB,,0.041
964446,0,1,5,PINU,STR,,0.020
964496,0,0,1,ABIE,BAL,,0.575
964496,0,0,2,ACER,RUB,,0.225
964496,0,0,3,PICE,GLA,,0.125
964496,0,0,4,BETU,PAP,,0.025
964496,0,0,5,PICE,RUB,,0.025
964496,0,0,6,POPU,TRE,,0.025
964496,0,1,1,ABIE,BAL,,0.537
964496,0,1,2,ACER,RUB,,0.241
964496,0,1,3,PICE,GLA,,0.111
964496,0,1,4,BETU,PAP,PAP,0.037
964496,0,1,5,PICE,RUB,,0.037
964496,0,1,6,POPU,TRE,,0.037
970321,0,0,1,BETU,NEO,,0.440
970321,0,0,2,PICE,GLA,,0.320
970321,0,0,3,PINU,BAN,,0.240
970321,0,1,1,BETU,PAP,,0.455
970321,0,1,2,PICE,GLA,,0.364
970321,0,1,3,PINU,BAN,,0.182
971181,0,1,1,ABIE,BAL,,1.000
971196,0,0,1,ABIE,BAL,,0.481
971196,0,0,2,BETU,PAP,,0.215
971196,0,0,3,PICE,MAR,,0.190
971196,0,0,4,SORB,AME,,0.101
971196,0,0,5,PICE,GLA,,0.013
971196,1,0,1,PICE,MAR,,0.942
971196,1,0,2,ABIE,BAL,,0.029
971196,1,0,3,PICE,GLA,,0.029
971201,0,0,1,PICE,MAR,,1.000
971201,0,1,1,PICE,MAR,,1.000
971276,0,0,1,PICE,GLA,,0.559
971276,0,0,2,PICE,MAR,,0.294
971276,0,0,3,BETU,PAP,,0.118
971276,0,0,4,ABIE,BAL,,0.029
971276,0,1,1,PICE,GLA,,0.500
971276,0,1,2,PICE,MAR,,0.294
971276,0,1,3,BETU,PAP,,0.176
971276,0,1,4,ABIE,BAL,,0.029
971281,0,0,1,BETU,PAP,,0.304
971281,0,0,2,ABIE,BAL,,0.217
971281,0,0,3,POPU,TRE,,0.159
971281,0,0,4,ACER,RUB,,0.116
971281,0,0,5,PICE,GLA,,0.116
971281,0,0,6,PICE,RUB,,0.058
971281,0,0,7,POPU,GRA,,0.029
971281,0,1,1,BETU,PAP,,0.309
971281,0,1,2,ABIE,BAL,,0.206
971281,0,1,3,ACER,RUB,,0.147
971281,0,1,4,POPU,TRE,,0.147
971281,0,1,5,PICE,GLA,,0.118
971281,0,1,6,PICE,RUB,,0.059
971281,0,1,7,POPU,GRA,,0.015
971281,0,2,1,BETU,PAP,,0.262
971281,0,2,2,ABIE,BAL,,0.230
971281,0,2,3,ACER,RUB,,0.164
971281,0,2,4,POPU,TRE,,0.148
971281,0,2,5,PICE,GLA,,0.131
971281,0,2,6,PICE,RUB,,0.066
971356,0,0,1,PICE,MAR,,0.615
971356,0,0,2,ABIE,BAL,,0.308
971356,0,0,3,LARI,LAR,,0.077
971356,0,1,1,PICE,MAR,,0.632
971356,0,1,2,ABIE,BAL,,0.316
971356,0,1,3,LARI,LAR,,0.053
977196,0,0,1,PICE,GLA,,0.867
977196,0,0,2,POPU,BAL,,0.100
977196,0,0,3,POPU,TRE,,0.033
977196,0,1,1,PICE,GLA,,0.897
977196,0,1,2,POPU,BAL,,0.069
977196,0,1,3,POPU,TRE,,0.034
977211,0,0,1,PICE,MAR,,1.000
977211,0,1,1,PICE,MAR,,1.000
977281,0,0,1,PINU,BAN,,1.000
977281,0,1,1,PINU,BAN,,0.818
977281,0,1,2,PICE,GLA,,0.182
978026,0,0,1,PICE,MAR,,1.000
978026,0,1,1,PICE,MAR,,1.000
978036,0,0,1,PICE,MAR,,0.500
978036,0,0,2,ABIE,BAL,,0.475
978036,0,0,3,BETU,PAP,,0.025
978036,1,0,1,PICE,MAR,,0.862
978036,1,0,2,ABIE,BAL,,0.138
978056,0,0,1,BETU,PAP,,1.000
978056,1,0,1,PICE,MAR,,0.957
978056,1,0,2,PINU,BAN,,0.043
978086,0,0,1,PICE,MAR,,0.976
978086,0,0,2,ABIE,BAL,,0.024
978086,1,0,1,ABIE,BAL,,0.516
978086,1,0,2,PICE,MAR,,0.484
978136,0,0,1,ABIE,BAL,,1.000
978136,0,1,1,ABIE,BAL,,0.966
978136,0,1,2,PICE,GLA,,0.034
978156,0,0,1,ACER,SAC,,0.471
978156,0,0,2,FAGU,GRA,,0.235
978156,0,0,3,BETU,ALL,,0.176
978156,0,0,4,ABIE,BAL,,0.118
978231,0,0,1,PICE,RUB,,0.587
978231,0,0,2,ABIE,BAL,,0.174
978231,0,0,3,ACER,RUB,,0.109
978231,0,0,4,POPU,TRE,,0.109
978231,0,0,5,BETU,POP,,0.022
978231,0,1,1,PICE,RUB,,0.563
978231,0,1,2,ABIE,BAL,,0.271
978231,0,1,3,ACER,RUB,,0.104
978231,0,1,4,POPU,TRE,,0.063
984081,0,0,1,PICE,MAR,,1.000
984081,0,1,1,PICE,MAR,,1.000
984981,0,0,1,POPU,TRE,,0.419
984981,0,0,2,PICE,MAR,,0.323
984981,0,0,3,PICE,GLA,,0.177
984981,0,0,4,ABIE,BAL,,0.065
984981,0,0,5,BETU,PAP,,0.016
984981,1,0,1,ABIE,BAL,,0.531
984981,1,0,2,BETU,PAP,,0.438
984981,1,0,3,PICE,GLA,,0.031
985051,0,0,1,ACER,SAH,,0.750
985051,0,0,2,BETU,ALL,,0.100
985051,0,0,3,ABIE,BAL,,0.050
985051,0,0,4,ACER,RUB,,0.050
